KEY,en,notes,sp,fr,de,it,pt-br,zh
PASSIVE_NEVERFULL_NAME,永不满足,,Famélicos,Toujours faim,Unersättlich,Mai Accontentarsi,Insaciável,永不滿足
PASSIVE_NEVERFULL_DESC,"你可以治疗超过最大生命值。
战斗间隙多余的生命值会丢失。",,"Puede recuperar por encima de sus PS máximos.
El exceso de PS se pierde de un combate a otro.",Vous pouvez vous soigner au-delà de vos PV max. Les PV en trop sont perdus entre les combats.,"Du kannst dich über deine max. LP hinaus heilen.
Überschüssige LP gehen nach dem Kampf verloren.","Puoi curarti oltre i tuoi PS massimi. 
I PS in eccesso vengono persi tra una battaglia e l'altra.","É possível curar-se acima da saúde máxima.
Qualquer PV em excesso é perdido entre batalhas.","你可以治療超過最大生命值。
戰鬥間隙多餘的生命值會丟失。"
PASSIVE_NEVERFULL2_DESC,"你可以治疗超过最大生命值。
战斗间隙多余的生命值会丢失。
每超过最大生命值5点，获得+1 [img:str]。",,"Puede recuperar por encima de sus PS máximos.
El exceso de PS se pierde de un combate a otro.
Obtiene +1 [img:str] por cada 5 PS que tenga sobre el límite de PS máximos.",Vous pouvez vous soigner au-delà de vos PV max. Les PV en trop sont perdus entre les combats. Gagnez [img:str]&nbsp;+1&nbsp;tous les 5&nbsp;PV en surplus.,"Du kannst dich über deine max. LP hinaus heilen.
Überschüssige LP gehen nach dem Kampf verloren.
Erhalte +1&nbsp;[img:str] für jede 5&nbsp;LP über deinen max. LP.","Puoi curarti oltre i tuoi PS massimi. 
I PS in eccesso vengono persi tra una battaglia e l'altra.
Ottieni +1 alla [img:str] per ogni 5 PS in tuo possesso oltre il massimo.","É possível curar-se acima da saúde máxima.
Qualquer PV em excesso é perdido entre batalhas.
Obtenha +1 de [img:str] para cada 5 PV que você possui acima da saúde máxima.","你可以治療超過最大生命值。
戰鬥間隙多餘的生命值會丟失。
每超過最大生命值5點，獲得+1 [img:str]。"
PASSIVE_MAINCOURSE_NAME,变大我！,,Supertamaño,Menu Maxi,Hauptgang,Ingrandiscimi!,Superdimensionamento!,變大我！
PASSIVE_MAINCOURSE_DESC,你生成的食物和废料拾取物变得更大。,,Se generan recogibles de comida y chatarra más grandes.,Les ressources de nourriture et de ferraille que vous faites apparaître sont plus grosses.,"Essen- und Schrottgegenstände, die du erscheinen lässt, sind größer.",I raccoglibili cibo e rottami che generi sono più grandi.,Coletáveis de comida e sucata que você gera são maiores.,你生成的食物和廢料拾取物變得更大。
PASSIVE_MAINCOURSE2_DESC,你生成的食物和废料拾取物是最大尺寸。,,Se generan recogibles de comida y chatarra del tamaño máximo.,"Quand vous faites apparaître des ressources de nourriture et de ferraille, elles sont à taille maximum.","Essen- und Schrottgegenstände, die du erscheinen lässt, haben die maximale Größe.",I raccoglibili cibo e rottami che generi sono di dimensione massima.,Coletáveis de comida e sucata que você gera possuem tamanho máximo.,你生成的食物和廢料拾取物是最大尺寸。
PASSIVE_FRESHMEAT_NAME,新鲜肉,,Carne fresca,Viande fraîche,Frischfleisch,Carne Fresca,Carne Fresca,新鮮肉
PASSIVE_FRESHMEAT_DESC,当你吃食物时，获得 +1 [img:str]。,,"Al consumir comida, obtiene +1 [img:str].",[img:str]&nbsp;+1&nbsp;quand vous mangez de la nourriture.,"Erhalte +1&nbsp;[img:str], wenn du etwas isst.","Quando mangi del cibo, ottieni +1 alla [img:str].","Ao comer algum alimento, obtenha +1 de [img:str].",當你喫食物時，獲得 +1 [img:str]。
PASSIVE_FRESHMEAT2_DESC,当你吃食物时，获得 +1 [img:str] 和随机属性 +1。,,"Al consumir comida, obtiene +1 [img:str] y +1 de un atributo al azar.",[img:str]&nbsp;+1&nbsp;et +1&nbsp;à une stat aléatoire quand vous mangez de la nourriture.,"Erhalte +1&nbsp;[img:str] und +1 auf ein zufälliges Attribut, wenn du etwas isst.","Quando mangi del cibo, ottieni +1 alla [img:str] e +1 a una statistica casuale.","Ao comer algum alimento, obtenha +1 de [img:str] e +1 em um atributo aleatório.",當你喫食物時，獲得 +1 [img:str] 和隨機屬性 +1。
PASSIVE_MASOCHIST_NAME,受虐狂,,Masoquismo,Masochiste,Masochist,Masochista,Masoquismo,受虐狂
PASSIVE_MASOCHIST_DESC,当你受到伤害时，随机获得 +1 [img:str]、[img:con] 或 [img:spd]。,,"Al sufrir daño, obtiene +1 [img:str], [img:con] o [img:spd] al azar.","Quand vous subissez des dégâts, gagnez aléatoirement [img:str], [img:con] ou [img:spd]&nbsp;+1.","Erhalte zufällig +1&nbsp;[img:str], [img:con] oder [img:spd], wenn du Schaden erleidest.","Quando subisci danno, ottieni +1 alla [img:str], alla [img:con] o alla [img:spd] (in maniera casuale).","Ao sofrer dano, obtenha +1 de [img:str], [img:con] ou [img:spd] aleatoriamente.",當你受到傷害時，隨機獲得 +1 [img:str]、[img:con] 或 [img:spd]。
PASSIVE_MASOCHIST2_DESC,当你受到伤害时，获得 +1 [img:str]、[img:con] 和 [img:spd]。,,"Al sufrir daño, obtiene +1 [img:str], [img:con] y [img:spd].","Quand vous subissez des dégâts, gagnez [img:str], [img:con] et [img:spd]&nbsp;+1.","Erhalte +1&nbsp;[img:str], [img:con] und [img:spd], wenn du Schaden erleidest.","Quando subisci danno, ottieni +1 alla [img:str], alla [img:con] e alla [img:spd].","Ao sofrer dano, obtenha +1 de [img:str], [img:con] e [img:spd].",當你受到傷害時，獲得 +1 [img:str]、[img:con] 和 [img:spd]。
PASSIVE_GLUTTON_NAME,暴食者,,Glotonería,Glouton,Vielfraß,Ghiottone,Glutão,暴食者
PASSIVE_GLUTTON_DESC,当食物拾取物在你两格内生成时，移动到它那里。,,"Cuando se genera un recogible de comida a una distancia de 2 casillas o menos, la unidad se mueve hacia él.","Quand de la nourriture apparaît à moins de 2&nbsp;cases de vous, rejoignez-la.","Wenn ein Essensgegenstand innerhalb von 2&nbsp;Feldern von dir erscheint, bewegst du dich zu ihm.","Quando un raccoglibile cibo compare entro 2 caselle da te, ti muovi verso di esso.","Se um coletável de comida for gerado em até 2 espaços de distância de você, mova-se até ele.",當食物拾取物在你兩格內生成時，移動到它那裏。
PASSIVE_GLUTTON2_DESC,当食物拾取物在你2格范围内生成时，带冲撞移动过去。,,"Cuando se genera un recogible de comida a una distancia de 2 casillas o menos, la unidad se mueve hacia él pisoteándolo todo.","Quand de la nourriture apparaît à moins de 2&nbsp;cases de vous, rejoignez-la avec Piétinement.","Wenn ein Essensgegenstand innerhalb von 2&nbsp;Feldern von dir erscheint, trampelst du zu ihm.","Quando un raccoglibile cibo compare entro 2 caselle da te, ti muovi verso di esso con Calpestamento.","Se um coletável de comida for gerado em até 2 espaços de distância de você, mova-se até ele com atropelamento.",當食物拾取物在你2格範圍內生成時，帶衝撞移動過去。
PASSIVE_HOOKED_NAME,上瘾者,,Enganche,Passion crochet,Am Haken,Aggancio,Enganchamento,上癮者
PASSIVE_HOOKED_DESC,你在你的回合中可以额外使用 2 次钩爪。,,Puede usar el gancho 2 veces más en su turno.,Vous pouvez utiliser votre crochet 2&nbsp;fois de plus à votre tour.,Du kannst deinen Haken 2 zusätzliche Male pro Zug benutzen.,Puoi usare il tuo gancio altre 2 volte durante il tuo turno.,É possível utilizar seu gancho 2 vezes adicionais em seu turno.,你在你的回合中可以額外使用 2 次鉤爪。
PASSIVE_HOOKED2_DESC,"你在你的回合中可以额外使用 2 次钩爪。
你的钩爪造成 +1 伤害并拥有分裂攻击。",,"Puede usar el gancho 2 veces más en su turno.
El gancho inflige +1 de daño y tiene Incisión.",Vous pouvez utiliser votre crochet 2&nbsp;fois de plus à votre tour. Votre crochet bénéficie de Dégâts&nbsp;+1&nbsp;et de Fendoir.,"Du kannst deinen Haken 2 zusätzliche Male pro Zug benutzen.
Dein Haken verursacht +1&nbsp;Schaden und kann schlachten.","Puoi usare il tuo gancio altre 2 volte durante il tuo turno.
Il tuo gancio infligge +1 di danno e ha Fendente.","É possível utilizar seu gancho 2 vezes adicionais em seu turno.
Seu gancho causa +1 de dano e possui fender.","你在你的回合中可以額外使用 2 次鉤爪。
你的鉤爪造成 +1 傷害並擁有分裂攻擊。"
PASSIVE_HOOKED_MULTICLASS_DESC,你在你的回合中可以额外使用 2 次武器。,,Puede usar el arma 2 veces más en su turno.,Vous pouvez utiliser votre arme 2&nbsp;fois de plus à votre tour.,Du kannst deine Waffe 2 zusätzliche Male pro Zug benutzen.,Puoi usare la tua arma altre 2 volte durante il tuo turno.,É possível utilizar sua arma 2 vezes adicionais em seu turno.,你在你的回合中可以額外使用 2 次武器。
PASSIVE_HOOKED2_MULTICLASS_DESC,"你在你的回合中可以额外使用 2 次武器。
你的武器造成 +1 伤害并拥有分裂攻击。",,"Puede usar el arma 2 veces más en su turno.
El arma inflige +1 de daño y tiene Incisión.",Vous pouvez utiliser votre arme 2&nbsp;fois de plus à votre tour. Votre arme bénéficie de Dégâts&nbsp;+1&nbsp;et de Fendoir.,"Du kannst deine Waffe 2 zusätzliche Male pro Zug benutzen.
Deine Waffe verursacht +1&nbsp;Schaden und kann schlachten.","Puoi usare la tua arma altre 2 volte durante il tuo turno.
La tua arma infligge +1 di danno e ha Fendente.","É possível utilizar sua arma 2 vezes adicionais em seu turno.
Sua arma causa +1 de dano e possui fender.","你在你的回合中可以額外使用 2 次武器。
你的武器造成 +1 傷害並擁有分裂攻擊。"
PASSIVE_STOMPY_NAME,践踏者！,,Pisotones,Chaud devant&nbsp;!,Stampfer,Pestone!,Piseiro!,踐踏者！
PASSIVE_STOMPY_DESC,"你拥有冲撞。
你造成的冲撞伤害拥有分裂攻击。",,"Obtiene pisotón.
El daño infligido con el pisotón tiene Incisión.",Vous disposez de Piétinement. Vos dégâts de Piétinement bénéficient de l'effet Fendoir.,"Du trampelst.
Trampelschaden, den du verursachst, kann schlachten.","Hai Calpestamento.
Il danno da calpestamento che infliggi ha Fendente.","Você possui atropelamento.
O dano de atropelamento que você causa possui fender.","你擁有衝撞。
你造成的衝撞傷害擁有分裂攻擊。"
PASSIVE_STOMPY2_DESC,"你拥有冲撞和 +2 额外移动次数。
你造成的冲撞伤害拥有分裂攻击。",,"Pisotea y obtiene +2 de bonificación de movimiento.
El daño infligido con el pisotón tiene Incisión.",Vous disposez de Piétinement et de 2&nbsp;déplacements bonus. Vos dégâts de Piétinement bénéficient de l'effet Fendoir.,"Du trampelst und hast +2 Bonusbewegungen.
Trampelschaden, den du verursachst, kann schlachten.","Hai Calpestamento e +2 Movimenti Bonus.
Il danno da calpestamento che infliggi ha Fendente.","Você possui atropelamento e 2 movimentos adicionais.
O dano de atropelamento que você causa possui fender.","你擁有衝撞和 +2 額外移動次數。
你造成的衝撞傷害擁有分裂攻擊。"
PASSIVE_BARBED_NAME,带刺,,Espinoso,Barbelés,Widerhaken,Spinato,Farpado,帶刺
PASSIVE_BARBED_DESC,你的钩爪造成 +1 伤害并附加流血效果。,,El gancho inflige +1 de daño y hemorragia.,Votre crochet inflige Dégâts&nbsp;+1&nbsp;et Saignement.,Dein Haken verursacht +1&nbsp;Schaden und Blutung.,Il tuo gancio infligge +1 di danno e provoca Sanguinamento.,Seu gancho causa +1 de dano e aplica sangramento.,你的鉤爪造成 +1 傷害並附加流血效果。
PASSIVE_BARBED2_DESC,你的钩爪造成+5伤害并附加流血效果。,,El gancho inflige +5 de daño y hemorragia.,Votre crochet inflige Dégâts&nbsp;+5&nbsp;et Saignement.,Dein Haken verursacht +5&nbsp;Schaden und Blutung.,Il tuo gancio infligge +5 di danno e provoca Sanguinamento.,Seu gancho causa +5 de dano e aplica sangramento.,你的鉤爪造成+5傷害並附加流血效果。
PASSIVE_BARBED_MULTICLASS_DESC,你的武器造成+1伤害并附加流血效果。,,El arma inflige +1 de daño y hemorragia.,Votre arme inflige Dégâts&nbsp;+1&nbsp;et Saignement.,Deine Waffe verursacht +1&nbsp;Schaden und Blutung.,La tua arma infligge +1 di danno e provoca Sanguinamento.,Sua arma causa +1 de dano e aplica sangramento.,你的武器造成+1傷害並附加流血效果。
PASSIVE_BARBED2_MULTICLASS_DESC,你的武器造成+5伤害并附加流血效果。,,El arma inflige +5 de daño y hemorragia.,Votre arme inflige Dégâts&nbsp;+5&nbsp;et Saignement.,Deine Waffe verursacht +5&nbsp;Schaden und Blutung.,La tua arma infligge +5 di danno e provoca Sanguinamento.,Sua arma causa +5 de dano e aplica sangramento.,你的武器造成+5傷害並附加流血效果。
PASSIVE_GRAPPLINGHOOK_NAME,抓钩,,Gancho doble,Grappinage,Enterhaken,Rampino,Gancho de Escalada,抓鉤
PASSIVE_GRAPPLINGHOOK_DESC,你的钩爪将你拉向免疫击退的物体。,,El gancho acerca a esta unidad hacia objetos inmunes al retroceso.,Votre crochet vous tire vers les objets immunisés au recul.,"Dein Haken kann dich zu Objekten ziehen, die immun gegen Rückstoß sind.",Il tuo gancio ti trascina verso oggetti immuni al contraccolpo.,Seu gancho puxa você na direção de objetos imunes contra empurrões.,你的鉤爪將你拉向免疫擊退的物體。
PASSIVE_GRAPPLINGHOOK2_DESC,你的钩爪将你拉向免疫击退的物体。使用钩爪时刷新你的移动动作。,,"El gancho acerca a esta unidad hacia objetos inmunes al retroceso. Cuando se utiliza, restaura la acción de movimiento. ",Votre crochet vous tire vers les objets immunisés au recul. Réinitialise votre action de déplacement quand vous utilisez votre crochet.,"Dein Haken kann dich zu Objekten ziehen, die immun gegen Rückstoß sind. Deine Bewegungsaktion frischt sich auf, wenn du deinen Haken benutzt. ",Il tuo gancio ti trascina verso oggetti immuni al contraccolpo. Quando usi il gancio ricarichi la tua azione di movimento.,Seu gancho puxa você na direção de objetos imunes contra empurrões. Reinicie sua ação de movimento ao utilizar seu gancho.,你的鉤爪將你拉向免疫擊退的物體。使用鉤爪時刷新你的移動動作。
PASSIVE_GRAPPLINGHOOK_MULTICLASS_DESC,你的武器将你拉向免疫击退的物体。,,El arma acerca a esta unidad hacia objetos inmunes al retroceso.,Votre arme vous tire vers les objets immunisés au recul.,"Deine Waffe kann dich zu Objekten ziehen, die immun gegen Rückstoß sind.",La tua arma ti trascina verso oggetti immuni al contraccolpo.,Sua arma puxa você na direção de objetos imunes contra empurrões.,你的武器將你拉向免疫擊退的物體。
PASSIVE_GRAPPLINGHOOK2_MULTICLASS_DESC,你的武器将你拉向免疫击退的物体。使用武器时刷新你的移动动作。,,"El arma acerca a esta unidad hacia objetos inmunes al retroceso. Cuando se utiliza, restaura la acción de movimiento. ",Votre arme vous tire vers les objets immunisés au recul. Réinitialise votre action de déplacement quand vous utilisez votre arme.,"Deine Waffe kann dich zu Objekten ziehen, die immun gegen Rückstoß sind. Deine Bewegungsaktion frischt sich auf, wenn du deinen Haken benutzt. ",La tua arma ti trascina verso oggetti immuni al contraccolpo. Quando usi l'arma ricarichi la tua azione di movimento.,Sua arma puxa você na direção de objetos imunes contra empurrões. Reinicie sua ação de movimento ao utilizar sua arma.,你的武器將你拉向免疫擊退的物體。使用武器時刷新你的移動動作。
PASSIVE_PAINGAIN_NAME,Rankle,,Irritación,Irritable,Ärger,Astio,Rabugice,Rankle
PASSIVE_PAINGAIN_DESC,受到伤害时，获得+2临时伤害。,,"Al sufrir daño, obtiene +2 de daño temporal.",Dégâts temporaires&nbsp;+2&nbsp;quand vous subissez des dégâts.,"Erhalte +2&nbsp;vorübergehenden Schaden, wenn du Schaden erleidest.","Quando subisci danno, ottieni +2 al Danno Temporaneo.","Ao sofrer dano, obtenha +2 de dano temporário.",受到傷害時，獲得+2臨時傷害。
PASSIVE_PAINGAIN2_DESC,受到伤害时，获得+1伤害和+1临时伤害。,,"Al sufrir daño, obtiene +1 de daño y +1 de daño temporal.",Dégâts&nbsp;+1&nbsp;et Dégâts temporaires&nbsp;+1&nbsp;quand vous subissez des dégâts.,"Erhalte +1&nbsp;Schaden und +1&nbsp;vorübergehenden Schaden, wenn du Schaden erleidest.
","Quando subisci danno, ottieni +1 al Danno e +1 al Danno Temporaneo.","Ao sofrer dano, obtenha +1 de dano e +2 de dano temporário.",受到傷害時，獲得+1傷害和+1臨時傷害。
PASSIVE_WIDESWING_NAME,旋转取胜,,Giro para ganar,Tournoyer pour gagner,Wirbelstürmer,Ruota della Fortuna,Giro da Vitória,旋轉取勝
PASSIVE_WIDESWING_DESC,你的基本攻击是一个3x3格的旋转攻击，带有顺劈效果。,,El ataque básico es un ataque giratorio de 3x3 casillas con Incisión.,Votre attaque de base est une attaque tournoyante de 3x3&nbsp;cases avec Fendoir.,"Dein Grundangriff ist jetzt ein Wirbelangriff über 3x3 Felder, der schlachten kann.",Il tuo attacco base è un attacco rotante 3x3 con Fendente.,Seu ataque básico se torna um ataque giratório de 3x3 espaços com fender.,你的基本攻擊是一個3x3格的旋轉攻擊，帶有順劈效果。
PASSIVE_WIDESWING2_DESC,你的基本攻击是一个3x3格的双重旋转攻击，带有顺劈效果。,,El ataque básico es un ataque giratorio doble de 3x3 casillas con Incisión.,Votre attaque de base est une double attaque tournoyante de 3x3&nbsp;cases avec Fendoir.,"Dein Grundangriff ist jetzt ein doppelter Wirbelangriff über 3x3 Felder, der schlachten kann.",Il tuo attacco base è un doppio attacco rotante 3x3 con Fendente.,Seu ataque básico se torna um ataque giratório duplo de 3x3 espaços com fender.,你的基本攻擊是一個3x3格的雙重旋轉攻擊，帶有順劈效果。
PASSIVE_CONFRONTATIONAL_NAME,对抗性,,Confrontación,Attaque frontale,Streitlustig,Conflitto,Confronto,對抗性
PASSIVE_CONFRONTATIONAL_DESC,受到伤害时，向伤害来源践踏一格。,,"Al sufrir daño, pisotea una casilla hacia el origen de ese daño.","Quand vous subissez des dégâts, avancez d'une case en Piétinement vers votre attaquant.","Wenn du Schaden erleidest, trampel ein Feld in Richtung der Schadensquelle.","Quando subisci danno, usi Calpestamento su una casella verso la fonte del danno.","Ao sofrer dano, atropele 1 espaço na direção da fonte do dano.",受到傷害時，向傷害來源踐踏一格。
PASSIVE_CONFRONTATIONAL2_DESC,受到伤害时，一路践踏到伤害来源所在格。,,"Al sufrir daño, pisotea todas las casillas hacia el origen de ese daño.","Quand vous subissez des dégâts, avancez en Piétinement jusqu'à votre attaquant.","Wenn du Schaden erleidest, trampel bis zur Schadensquelle.","Quando subisci danno, usi Calpestamento fino alla fonte del danno.","Ao sofrer dano, atropele todo o caminho na direção da fonte do dano.",受到傷害時，一路踐踏到傷害來源所在格。
PASSIVE_HEAVEHOOK_NAME,猛拉钩爪,,Gancho arrojadizo,À l'abordage,Hau ruck,Gancio di Sollevamento,Gancho de Arremesso,猛拉鉤爪
PASSIVE_HEAVEHOOK_DESC,你的钩爪可以瞄准格子。被钩爪拉扯的单位在被钩住时获得践踏效果。,,"El gancho puede marcar casillas como objetivo.
Las unidades que atraiga sufren pisotón mientras son atraídas.",Votre crochet peut cibler des cases. Les unités tirées par votre crochet obtiennent Piétinement tant qu'elles sont accrochées.,"Dein Haken kann Felder anvisieren.
Einheiten erhalten Trampel, während sie von deinem Haken gezogen werden.
","Il tuo gancio può prendere di mira le caselle.
Le unità trascinate dal tuo gancio ottengono Calpestamento durante il trascinamento.","Você pode enganchar espaços específicos.
Unidades puxadas pelo seu gancho obtém atropelamento enquanto estão sendo puxadas.",你的鉤爪可以瞄準格子。被鉤爪拉扯的單位在被鉤住時獲得踐踏效果。
PASSIVE_HEAVEHOOK2_DESC,你的钩爪可以瞄准格子。被钩爪拉扯的单位在被钩住时获得践踏效果，该践踏伤害翻倍。,,"El gancho puede marcar casillas como objetivo.
Las unidades que atraiga sufren pisotón mientras son atraídas y se duplica el daño de este pisotón.",Votre crochet peut cibler des cases. Les unités tirées par votre crochet obtiennent Piétinement avec dégâts doublés tant qu'elles sont accrochées.,"Dein Haken kann Felder anvisieren.
Einheiten erhalten Trampel, während sie von deinem Haken gezogen werden. Der Trampelschaden wird verdoppelt.
","Il tuo gancio può prendere di mira le caselle.
Le unità trascinate dal tuo gancio ottengono Calpestamento durante il trascinamento. Il danno dovuto a Calpestamento è raddoppiato.","Você pode enganchar espaços específicos.
Unidades puxadas pelo seu gancho obtém atropelamento enquanto estão sendo puxadas. O dano de atropelamento é dobrado.",你的鉤爪可以瞄準格子。被鉤爪拉扯的單位在被鉤住時獲得踐踏效果，該踐踏傷害翻倍。
PASSIVE_HEAVEHOOK_MULTICLASS_DESC,"你的钩钩可以锁定格子。
被你的钩钩拉拽的单位在被钩住时获得践踏效果。
[s:.7](如果你没有钩钩则装备一个临时钩钩)[/s]",,"El gancho puede marcar casillas como objetivo.
Las unidades que atraiga sufren pisotón mientras son atraídas.
[s:.7](Se equipa con un gancho temporal si la unidad no tiene ninguno).[/s]",Votre crochet peut cibler des cases. Les unités tirées par votre crochet obtiennent Piétinement tant qu'elles sont accrochées. [s:.7](Équipe un crochet temporaire si vous n'en avez pas)[/s],"Dein Haken kann Felder anvisieren.
Einheiten erhalten Trampel, während sie von deinem Haken gezogen werden.
[s:.7](Rüstet vorübergehend einen Haken aus, wenn du keinen hast)[/s]","Il tuo gancio può prendere di mira le caselle.
Le unità trascinate dal tuo gancio ottengono Calpestamento durante il trascinamento.
[s:.7](Equipaggia un gancio temporaneo se non ne possiedi uno)[/s]","Você pode enganchar espaços específicos.
Unidades puxadas pelo seu gancho obtém atropelamento enquanto estão sendo puxadas.
[s:.7](Equipe um gancho temporário se não possui um)[/s]","你的鉤鉤可以鎖定格子。
被你的鉤鉤拉拽的單位在被鉤住時獲得踐踏效果。
[s:.7](如果你沒有鉤鉤則裝備一個臨時鉤鉤)[/s]"
PASSIVE_HEAVEHOOK2_MULTICLASS_DESC,"你的钩钩可以锁定格子。
被你的钩钩拉拽的单位在被钩住时获得践踏效果，且该践踏伤害翻倍。
[s:.7](如果你没有钩钩则装备一个临时钩钩)[/s]",,"El gancho puede marcar casillas como objetivo.
Las unidades que atraiga sufren pisotón mientras son atraídas y se duplica el daño de este pisotón.
[s:.7](Se equipa con un gancho temporal si la unidad no tiene ninguno).[/s]",Votre crochet peut cibler des cases. Les unités tirées par votre crochet obtiennent Piétinement avec dégâts doublés tant qu'elles sont accrochées. [s:.7](Équipe un crochet temporaire si vous n'en avez pas)[/s],"Dein Haken kann Felder anvisieren.
Einheiten erhalten Trampel, während sie von deinem Haken gezogen werden. Der Trampelschaden wird verdoppelt.
[s:.7](Rüstet vorübergehend einen Haken aus, wenn du keinen hast)[/s]","Il tuo gancio può prendere di mira le caselle.
Le unità trascinate dal tuo gancio ottengono Calpestamento durante il trascinamento. Il danno dovuto a Calpestamento è raddoppiato.
[s:.7](Equipaggia un gancio temporaneo se non ne possiedi uno)[/s]","Você pode enganchar espaços específicos.
Unidades puxadas pelo seu gancho obtém atropelamento enquanto estão sendo puxadas. O dano de atropelamento é dobrado.
[s:.7](Equipe um gancho temporário se não possui um)[/s]","你的鉤鉤可以鎖定格子。
被你的鉤鉤拉拽的單位在被鉤住時獲得踐踏效果，且該踐踏傷害翻倍。
[s:.7](如果你沒有鉤鉤則裝備一個臨時鉤鉤)[/s]"
PASSIVE_HARPOONER_NAME,鱼叉手,,Arponero,Harponnage,Harpunier,Fiociniere,Arpão,魚叉手
PASSIVE_HARPOONER_DESC,当敌人进入射程时，钩住它。,,"Cuando un enemigo se mueve dentro de su radio de alcance, lo atrae con el gancho.","Quand un ennemi arrive à portée, attrapez-le avec le crochet.","Wenn ein Gegner sich innerhalb deiner Reichweite bewegt, verschießt du deinen Haken.","Quando un nemico entra nel raggio d'azione, lo agganci.",Enganche qualquer inimigo que se mover dentro do seu alcance.,當敵人進入射程時，鉤住它。
PASSIVE_HARPOONER2_DESC,当敌人进入射程时，钩住它。你的钩钩造成+2伤害。,,"Cuando un enemigo se mueve dentro de su radio de alcance, lo atrae con el gancho. El gancho inflige +2 de daño.","Quand un ennemi arrive à portée, attrapez-le avec le crochet. Votre crochet inflige Dégâts&nbsp;+2.","Wenn ein Gegner sich innerhalb deiner Reichweite bewegt, verschießt du deinen Haken. Dein Haken verursacht +2&nbsp;Schaden.","Quando un nemico entra nel raggio d'azione, lo agganci. Il tuo gancio infligge +2 di danno.",Enganche qualquer inimigo que se mover dentro do seu alcance. Seu gancho causa +2 de dano.,當敵人進入射程時，鉤住它。你的鉤鉤造成+2傷害。
PASSIVE_HARPOONER_MULTICLASS_DESC,当敌人进入射程时，用你的武器攻击它。,,"Cuando un enemigo se mueve dentro de su radio de alcance, le ataca con el arma.","Quand un ennemi arrive à portée, attaquez-le avec votre arme.","Wenn ein Gegner sich innerhalb deiner Reichweite bewegt, greifst du ihn mit deiner Waffe an.","Quando un nemico entra nel raggio d'azione, lo attacchi con la tua arma.",Ataque com sua arma qualquer inimigo que se mover dentro do seu alcance.,當敵人進入射程時，用你的武器攻擊它。
PASSIVE_HARPOONER2_MULTICLASS_DESC,当敌人进入射程时，用你的武器攻击它。你的武器造成+2伤害。,,"Cuando un enemigo se mueve dentro de su radio de alcance, le ataca con el arma. El arma inflige +2 de daño.","Quand un ennemi arrive à portée, attaquez-le avec votre arme. Votre arme inflige Dégâts&nbsp;+2.","Wenn ein Gegner sich innerhalb deiner Reichweite bewegt, greifst du ihn mit deiner Waffe an. Deine Waffe verursacht +2&nbsp;Schaden.","Quando un nemico entra nel raggio d'azione, lo attacchi con la tua arma. La tua arma infligge +2 di danno.",Ataque com sua arma qualquer inimigo que se mover dentro do seu alcance. Sua arma causa +2 de dano.,當敵人進入射程時，用你的武器攻擊它。你的武器造成+2傷害。
PASSIVE_LORDOFTHEFLIES_NAME,苍蝇之王,,Señor de las moscas,Sa Majesté des mouches,Herr der Fliegen,Il Signore delle Mosche,Senhor das Moscas,蒼蠅之王
PASSIVE_LORDOFTHEFLIES_DESC,"所有苍蝇均被魅惑并获得+1伤害。
每当你造成腐烂效果，同时附加+1腐烂伤害。",,"Todas las moscas sufren embrujo y +1 de daño.
Cuando inflige putrefacción, inflige +1 de putrefacción.","Toutes les mouches sont en état Envoûtement et gagnent Dégâts&nbsp;+1. Quand vous infligez Décomposition, infligez Décomposition&nbsp;+1.","Alle Fliegen erleiden Charme und erhalten +1&nbsp;Schaden.
Immer, wenn du Fäulnis verursachst, verursachst du +1&nbsp;Fäulnis.","Tutte le mosche subiscono Ammaliamento e ottengono +1 al Danno.
Ogni volta che infliggi Putrefazione, infliggi +1 di danno.","Todas as moscas são enfeitiçadas e obtêm +1 de dano.
Sempre que aplicar apodrecimento, você aplica +1 de apodrecimento.","所有蒼蠅均被魅惑並獲得+1傷害。
每當你造成腐爛效果，同時附加+1腐爛傷害。"
PASSIVE_LORDOFTHEFLIES2_DESC,"所有苍蝇均被魅惑并获得+4伤害。
每当你造成腐烂效果，同时附加+1腐烂伤害。",,"Todas las moscas sufren embrujo y +4 de daño.
Cuando inflige putrefacción, inflige +1 de putrefacción.","Toutes les mouches sont en état Envoûtement et gagnent Dégâts&nbsp;+4. Quand vous infligez Décomposition, infligez Décomposition&nbsp;+1.","Alle Fliegen erleiden Charme und erhalten +4&nbsp;Schaden.
Immer, wenn du Fäulnis verursachst, verursachst du +1&nbsp;Fäulnis.","Tutte le mosche subiscono Ammaliamento e ottengono +4 al Danno.
Ogni volta che infliggi Putrefazione, infliggi +1 di danno.","Todas as moscas são enfeitiçadas e obtêm +4 de dano.
Sempre que aplicar apodrecimento, você aplica +1 de apodrecimento.","所有蒼蠅均被魅惑並獲得+4傷害。
每當你造成腐爛效果，同時附加+1腐爛傷害。"
PASSIVE_SCHADENFREUDE_NAME,幸灾乐祸,,Schadenfreude,Schadenfreude,Schadenfreude,Schadenfreude,Schadenfreude,幸災樂禍
