KEY,en,notes,sp,fr,de,it,pt-br,zh
MUTATION_EYES_306_DESC,你的普通攻擊有10%的幾率造成迷惑3。,,El ataque básico tiene un 10 % de probabilidad de infligir 3 de confusión.,Votre attaque de base a 10&nbsp;% de chances d'infliger Confusion +3.,"Dein Grundangriff hat eine 10%ige Wahrscheinlichkeit, Verwirrung&nbsp;3 zu verursachen.",Il tuo attacco base ha un 10% di probabilità di infliggere Confusione 3.,Seu ataque básico possui 10% de chance de aplicar confusão 3.,你的普通攻擊有10%的幾率造成迷惑3。
MUTATION_EYES_307_DESC,每當有單位死亡時，獲得1點法力值。,,Obtiene 1 de maná cuando muere cualquiera.,Mana +1&nbsp;quand quoi que ce soit meurt.,"Erhalte 1&nbsp;Mana, wenn eine Einheit stirbt.",Ottieni 1 mana quando qualcosa muore.,Obtenha 1 de mana quando qualquer coisa morrer.,每當有單位死亡時，獲得1點法力值。
MUTATION_EYES_308_DESC,+5% 閃避幾率。,,+5 % de probabilidad de esquiva.,Chances d'esquive +5&nbsp;%.,+5&nbsp;% Ausweichchance.,+5% di probabilità di schivata.,+2% de chance de esquiva.,+5% 閃避幾率。
MUTATION_EYES_309_DESC,+2 屍體生命值。,,+2 de salud de cadáver.,PV de cadavre +2.,+2&nbsp;Leichenlebenspunkte.,+2 salute cadavere.,+2 de saúde de cadáveres.,+2 屍體生命值。
MUTATION_EYES_310_DESC,+1 生命值回覆。,,+1 de regeneración de salud.,Régénération de PV +1.,+1&nbsp;Lebensregeneration.,+1 Rigenerazione Salute.,+1 de regeneração de saúde.,+1 生命值回覆。
MUTATION_EYES_311_DESC,你不會因背刺受到額外傷害。,,Los ataques por la espalda no le infligen daño extra.,Vous ne subissez plus les dégâts bonus des attaques sournoises.,Du erleidest keinen zusätzlichen Schaden von Angriffen von hinten.,Non subisci danno aggiuntivo dai colpi alle spalle.,Você não sofre dano adicional de punhaladas.,你不會因背刺受到額外傷害。
MUTATION_EYES_312_DESC,+1 護腕。,,+1 de refuerzo.,Garde +1.,+1&nbsp;Wappnen.,+1 alla Guardia.,+1 de preparação.,+1 護腕。
MUTATION_EYES_314_DESC,當你倒地時，生成3只蒼蠅。+2 屍體生命值。,,"Cuando esta unidad está abatida, genera 3 moscas. +2 de salud de cadáver.","K.O., 3&nbsp;mouches sont invoquées. PV de cadavre +2.","Lasse 3&nbsp;Fliegen erscheinen, wenn du in Ohnmacht fällst. +2&nbsp;Leichenlebenspunkte.","Quando sei a terra, generi 3 Mosche. +2 salute cadavere.","Ao ficar inconsciente, gere 3 moscas. +2 de saúde de cadáveres.",當你倒地時，生成3只蒼蠅。+2 屍體生命值。
MUTATION_EYES_315_DESC,+1 動能尖刺。,,+1 de pinchos cinéticos.,Pics cinétiques +1.,+1&nbsp;Kinetiknadeln.,+1 Spuntoni Cinetici.,+1 de espinhos cinéticos.,+1 動能尖刺。
MUTATION_EYES_316_DESC,被擊中時有15%幾率以鏈式閃電進行反擊。,,15 % de probabilidad de contratacar con relámpagos encadenados al recibir un golpe.,"Touché, vous avez 15&nbsp;% de chances de contre-attaquer avec Éclair en chaîne.","15%ige Wahrscheinlichkeit, einen Konter mit einem Kettenblitz auszulösen, wenn du getroffen wirst.",15% di probabilità di contrattaccare con Catena di Fulmini quando subisci un colpo.,15% de contra-atacar com eletricidade encadeada ao sofrer golpes.,被擊中時有15%幾率以鏈式閃電進行反擊。
MUTATION_EYES_317_DESC,每回合結束時獲得一個隨機屬性提升。,,Obtiene un aumento de un atributo al azar al final de cada turno.,#ERROR!,Erhalte am Anfang jeden Zuges einen Bonus auf ein zufälliges Attribut.,Alla fine di ogni turno ottieni un aumento casuale di una statistica.,Obtenha um atributo aleatório aumentado no final de cada turno.,每回合結束時獲得一個隨機屬性提升。
MUTATION_EYES_318_DESC,你可以看到隱藏的東西。+1 擊退傷害。,,Puede ver cosas ocultas. +1 de daño de retroceso.,Vous pouvez voir des choses cachées. Dégâts de recul +1.,Du kannst versteckte Dinge sehen. +1&nbsp;Rückstoßschaden.,Puoi vedere cose nascoste. +1 al danno da Contraccolpo.,Você pode ver coisas ocultas. +1 de dano de empurrão.,你可以看到隱藏的東西。+1 擊退傷害。
MUTATION_EYES_319_DESC,致盲。+1 傷害。+1 荊棘。,,Sufre ceguera. +1 de daño. +1 de espinas.,Cécité. Dégâts +1. Épines +1.,Blindheit. +1&nbsp;Schaden. +1&nbsp;Dornen.,Accecamento. +1 al Danno. +1 Spine.,Cegueira. +1 de dano. +1 de espinhos.,致盲。+1 傷害。+1 荊棘。
MUTATION_EYES_324_DESC,每場戰鬥生成額外2個金幣。,,Genera 2 monedas extras en cada combate.,2&nbsp;pièces bonus apparaissent à chaque combat.,Lasse in jedem Kampf 2&nbsp;zusätzliche Münzen erscheinen.,Generi 2 monete aggiuntive in ogni battaglia.,Gera 2 moedas adicionais a cada batalha.,每場戰鬥生成額外2個金幣。
MUTATION_EYES_325_DESC,荊棘 1。,,1 de espinas.,Épines +1.,Dornen&nbsp;1.,Spine 1.,Espinhos 1.,荊棘 1。
MUTATION_EYES_326_DESC,每施放4個法術獲得2點充能。,,Obtiene 2 de carga cada vez que lanza 4 hechizos.,"Chaque fois que vous lancez 4&nbsp;sorts, vous gagnez Charge +2.","Erhalte jedes Mal, wenn du 4&nbsp;Zauber wirkst, 2&nbsp;Ladung.",Ottieni 2 Carica ogni volta che lanci 4 incantesimi.,Obtenha 2 cargas toda vez que lançar 4 encantamentos.,每施放4個法術獲得2點充能。
MUTATION_EYES_328_DESC,+10% 暴擊率。,,+10 % de probabilidad de crítico.,Chances de coup critique +10&nbsp;%.,+10&nbsp;% kritische Trefferchance.,+10% di probabilità di colpo critico.,+10% de chance de crítico.,+10% 暴擊率。
MUTATION_EYES_329_DESC,你的普通攻擊有15%幾率造成混亂。,,El ataque básico tiene un 15 % de probabilidad de infligir confusión.,Votre attaque de base a 15&nbsp;% de chances d'infliger Confusion.,"Dein Grundangriff hat eine 15%ige Wahrscheinlichkeit, Verwirrung zu verursachen.",Il tuo attacco base ha una probabilità del 15% di infliggere Confusione.,Seu ataque básico possui 15% de chance de aplicar confusão.,你的普通攻擊有15%幾率造成混亂。
MUTATION_EYES_331_DESC,每場戰鬥開始時，如果飾品欄爲空，獲得一個隨機臨時藥丸。,,"Al inicio de cada combate, obtiene una pastilla temporal al azar si su espacio de baratija está vacío.","Au début de chaque combat, vous obtenez temporairement une pilule aléatoire si votre emplacement de babiole est vide.","Wenn du kein Zubehör ausgerüstet hast, erhältst du am Anfang jeden Kampfes vorübergehend eine zufällige Pille.","All'inizio di ogni battaglia, ottieni una pillola temporanea casuale se il tuo slot per i ciondoli è vuoto.","No início de cada batalha, obtenha uma pílula temporária aleatória se seu espaço de penduricalhos estiver vazio.",每場戰鬥開始時，如果飾品欄爲空，獲得一個隨機臨時藥丸。
MUTATION_EYES_332_DESC,每場戰鬥開始時流血。每次受到傷害獲得1點充能。,,Empieza cada combate con hemorragia. Obtiene 1 de carga cada vez que sufre daño.,Vous débutez chaque combat avec Saignement. Charge +1&nbsp;chaque fois que vous subissez des dégâts.,"Beginne jeden Kampf mit Blutung. Erhalte jedes Mal, wenn du Schaden erleidest, +1&nbsp;Ladung.",Inizi ogni battaglia con Sanguinamento. Ottieni 1 Carica ogni volta che subisci danno.,Inicie cada batalha com sangramento. Obtenha 1 carga a cada vez que sofrer dano.,每場戰鬥開始時流血。每次受到傷害獲得1點充能。
MUTATION_EYES_333_DESC,你的普通攻擊不會失手。,,El ataque básico no puede fallar.,Votre attaque de base ne peut pas échouer.,Dein Grundangriff kann nicht verfehlen.,Il tuo attacco base non può mancare il bersaglio.,Seu ataque básico não pode errar.,你的普通攻擊不會失手。
MUTATION_EYES_334_DESC,致盲。受到傷害時生成一隻跳蚤。,,Sufre ceguera. Genera una pulga al sufrir daño. ,Cécité. Une puce apparaît quand vous subissez des dégâts. ,"Blindheit. Lasse einen Floh erscheinen, wenn du Schaden erleidest. ",Accecamento. Generi una Pulce quando subisci danno.,Cegueira. Gere uma pulga ao sofrer dano.,致盲。受到傷害時生成一隻跳蚤。
MUTATION_EYES_335_DESC,你的普通攻擊有10%幾率魅惑敵人。,,El ataque básico tiene un 10 % de probabilidad de embrujar.,Votre attaque de base a 10&nbsp;% de chances d'infliger Envoûtement.,"Dein Grundangriff hat eine 10%ige Wahrscheinlichkeit, Charme zu verursachen.",Il tuo attacco base ha un 10% di probabilità di infliggere Fascino.,Seu ataque básico possui 15% de chance de aplicar feitiço.,你的普通攻擊有10%幾率魅惑敵人。
MUTATION_EYES_336_DESC,你的普通攻擊爲電屬性，且有5%幾率眩暈。,,El ataque básico es de elemento eléctrico y tiene un 5 % de probabilidad de aturdir.,Votre attaque de base est électrique et a +5&nbsp;% de chances d'infliger Étourdissement.,"Dein Grundangriff ist elektrisch und hat eine 5%ige Wahrscheinlichkeit, Betäubung zu verursachen.",Il tuo attacco base è di elemento elettrico e ha un 5% di probabilità di infliggere Stordimento.,Seu ataque básico é do elemento elétrico e possui 5% de chance de aplicar atordoamento.,你的普通攻擊爲電屬性，且有5%幾率眩暈。
MUTATION_EYES_337_DESC,你的普通攻擊爲冰屬性，並造成減速。,,El ataque básico es de elemento de hielo e inflige ralentización.,Votre attaque de base est de glace et inflige Lenteur.,Dein Grundangriff wird zum Typ Eis und verursacht Verlangsamung.,Il tuo attacco base è di elemento ghiaccio e infligge Rallentamento.,Seu ataque básico é do elemento gelo e aplica lentidão.,你的普通攻擊爲冰屬性，並造成減速。
MUTATION_EYES_338_DESC,你的普通攻擊造成燃燒效果。,,El ataque básico inflige quemadura.,Votre attaque de base inflige Brûlure.,Dein Grundangriff verursacht Verbrennung.,Il tuo attacco base infligge Bruciatura.,Seu ataque básico aplica queimadura.,你的普通攻擊造成燃燒效果。
MUTATION_EYES_339_DESC,溼潤時生命值再生+1。你的普通攻擊爲水屬性。,,+1 de regeneración de salud cuando esta unidad está mojada. El ataque básico es de elemento de agua.,"Mouillé, Régénération de PV +1. Votre attaque de base devient une attaque d'eau.","+1&nbsp;Lebensregeneration, während du nass bist. Dein Grundangriff wird zum Typ Wasser.",+1 a Rigenerazione Salute quando ti bagni. Il tuo attacco base è di elemento acqua.,+1 de regeneração de saúde ao se molhar. Seu ataque básico é do elemento água.,溼潤時生命值再生+1。你的普通攻擊爲水屬性。
MUTATION_EYES_340_DESC,你的普通攻擊造成吸血效果。,,El ataque básico inflige sanguijuela.,Votre attaque de base inflige Sangsue.,Dein Grundangriff verursacht Blutegel.,Il tuo attacco base infligge Sanguisuga.,Seu ataque básico aplica sanguessuga.,你的普通攻擊造成吸血效果。
MUTATION_EYES_341_DESC,每回合首次移動時獲得1點充能。,,Obtiene 1 de carga la primera vez que se mueve en cada turno.,Charge +1&nbsp;la première fois que vous vous déplacez chaque tour.,"Erhalte das erste Mal, wenn du dich in einem Zug bewegst, Ladung&nbsp;1.",Ottieni Carica 1 la prima volta che ti muovi in ​​ogni turno.,Obtenha 1 carga após se mover pela primeira vez em cada turno.,每回合首次移動時獲得1點充能。
MUTATION_EYES_342_DESC,你的基礎攻擊會造成中毒1。每場戰鬥開始時處於中毒狀態。,,El ataque básico inflige 1 de veneno. Empieza cada combate con veneno.,Votre attaque de base inflige Poison +1. Vous débutez chaque combat en subissant Poison.,Dein Grundangriff verursacht Gift&nbsp;1. Beginne jeden Kampf mit Gift.,Il tuo attacco base infligge Veleno 1. Inizia ogni battaglia con Avvelenamento.,Seu ataque básico aplica veneno 1. Inicie cada batalha com envenenamento.,你的基礎攻擊會造成中毒1。每場戰鬥開始時處於中毒狀態。
MUTATION_EYES_343_DESC,接觸或攻擊你的單位有5%幾率被恐懼。,,Tiene un 5 % de probabilidad de infligir miedo a las unidades que entren en contacto con esta o la ataquen.,5&nbsp;% de chances d'infliger Peur aux unités qui vous touchent ou vous attaquent.,"Einheiten, die dich berühren oder angreifen, erleiden mit einer 5%igen Wahrscheinlichkeit Angst.",Hai un 5% di probabilità di infliggere Paura alle unità che ti toccano o ti attaccano.,Você possui 5% de chance de aplicar medo em unidades que entrarem em contato com você ou lhe atacarem.,接觸或攻擊你的單位有5%幾率被恐懼。
MUTATION_EYES_344_DESC,你有10%的幾率使接觸或攻擊你的單位失明。,,Tiene un 10 % de probabilidad de infligir ceguera a las unidades que entren en contacto con esta o la ataquen.,10&nbsp;% de chances d'infliger Cécité aux unités qui vous touchent ou vous attaquent.,"Einheiten, die dich berühren oder angreifen, erleiden mit einer 10%igen Chance Blindheit.",Hai un 10% di probabilità di infliggere Accecamento alle unità che ti toccano o ti attaccano.,Você possui 5% de chance de aplicar cegueira em unidades que entrarem em contato com você ou lhe atacarem.,你有10%的幾率使接觸或攻擊你的單位失明。
MUTATION_EYES_345_DESC,對接觸你的單位造成隨機負面狀態。,,Inflige una desventaja al azar a las unidades que entren en contacto con esta.,Inflige un malus aléatoire aux unités qui vous touchent.,"Einheiten, die dich berühren oder angreifen, erleiden eine zufällige Schwächung.",Infliggi un malus casuale alle unità che ti toccano.,Aplique um enfraquecimento aleatório em unidades que entrarem em contato com você.,對接觸你的單位造成隨機負面狀態。
MUTATION_EYES_346_DESC,受到傷害時生成一塊岩石。,,Genera una roca al sufrir daño. ,"Quand vous subissez des dégâts, un caillou apparaît. ","Lasse einen Stein erscheinen, wenn du Schaden erleidest. ",Generi una roccia quando subisci danno.,Gere uma pedra ao sofrer dano.,受到傷害時生成一塊岩石。
MUTATION_EYES_347_DESC,你的基礎攻擊有15%的幾率造成混亂2。,,El ataque básico tiene un 15 % de probabilidad de infligir 2 de confusión.,Votre attaque de base a 15&nbsp;% de chances d'infliger Confusion +2.,"Dein Grundangriff hat eine 15%ige Wahrscheinlichkeit, Verwirrung&nbsp;2 zu verursachen.",Il tuo attacco base ha un 15% di probabilità di infliggere Confusione 2.,Seu ataque básico possui 15% de chance de aplicar confusão 2.,你的基礎攻擊有15%的幾率造成混亂2。
MUTATION_EYES_348_DESC,+1 射程，+1 伸手距離。,,"+1 de alcance, +1 de extensión.","Portée +1, Allonge +1.",+1 Reichweite für Nah- und Fernkampfangriffe.,"+1 al raggio d'azione, +1 alla portata.",+1 de alcance. +1 de envergadura.,+1 射程，+1 伸手距離。
MUTATION_EYES_349_DESC,每施放8個法術時釋放4個火花。,,Emite 4 destellos cada vez que lanza 8 hechizos.,"Chaque fois que vous lancez 8&nbsp;sorts, vous émettez 4&nbsp;étincelles.","Versprühe jedes Mal, wenn du 8&nbsp;Zauber wirkst, 4&nbsp;Funken.",Emetti 4 Scintille ogni volta che lanci 8 incantesimi.,Emite 4 fagulhas a cada vez que você lança 8 encantamentos.,每施放8個法術時釋放4個火花。
MUTATION_EYES_351_DESC,你的額外能力是每場戰鬥隨機不同的法術。,,La habilidad de bonificación es un hechizo al azar en cada combate.,Votre compétence bonus est un sort aléatoire différent à chaque combat.,Deine Bonusfähigkeit ist in jedem Kampf ein anderer zufälliger Zauber.,La tua abilità bonus è un incantesimo casuale diverso in ogni battaglia.,Sua habilidade bônus é um encantamento aleatório diferente a cada batalha.,你的額外能力是每場戰鬥隨機不同的法術。
MUTATION_EYES_352_DESC,流血時所有屬性提升。,,Tiene aumento total cuando tiene hemorragia.,Vous bénéficiez de Hausse de stats quand vous subissez Saignement.,"Während du blutest, hast du einen Bonus auf alle Attribute.",Hai Aumento delle Statistiche mentre subisci Sanguinamento.,Você obtém todos os atributos aumentados enquanto estiver sofrendo sangramento.,流血時所有屬性提升。
MUTATION_EYES_353_DESC,你不會受到背刺額外傷害。,,Los ataques por la espalda no le infligen daño extra.,Vous ne subissez pas les dégâts bonus des attaques sournoises.,Du erleidest keinen zusätzlichen Schaden von Angriffen von hinten.,Non subisci danno aggiuntivo dai colpi alle spalle.,Você não sofre dano adicional de punhaladas.,你不會受到背刺額外傷害。
MUTATION_EYES_442_DESC,10%幾率反射投射物。,,10 % de probabilidad de devolver proyectiles.,Chances de renvoyer les projectiles +10&nbsp;%.,"10%ige Wahrscheinlichkeit, Geschosse zu reflektieren.",10% di probabilità di riflettere i proiettili.,10% de chance de refletir projéteis.,10%幾率反射投射物。
MUTATION_EYES_900_DESC,你的基礎攻擊有10%的幾率造成減速。,,El ataque básico tiene un 10 % de probabilidad de infligir ralentización.,Votre attaque de base a 10&nbsp;% de chances d'infliger Lenteur.,"Dein Grundangriff hat eine 10%ige Wahrscheinlichkeit, Verlangsamung zu verursachen.",Il tuo attacco base ha un 10% di probabilità di infliggere Rallentamento.,Seu ataque básico possui 15% de chance de aplicar lentidão.,你的基礎攻擊有10%的幾率造成減速。
MUTATION_EYES_M2_DESC,失明。,,Sufre ceguera.,Cécité.,Blindheit.,Accecamento.,Cegueira.,失明。
MUTATION_EYES_704_DESC,10%閃避率。,,10 % de probabilidad de fallo.,Risques d'échec +10&nbsp;%.,"10%ige Wahrscheinlichkeit, dass Angriffe verfehlen.",10% di probabilità di mancare il bersaglio.,10% de chance de errar.,10%閃避率。
MUTATION_EYES_705_DESC,每回合增加5%閃避率。,,Recibe un 5 % de probabilidad de fallo en cada turno.,Risques d'échec +5&nbsp;% chaque tour.,"Erhalte mit jedem Zug 5&nbsp;% Wahrscheinlichkeit, dass Angriffe verfehlen.",Ottieni un 5% di probabilità di mancare il bersaglio ogni turno.,Obtenha 5% de chance de errar a cada turno.,每回合增加5%閃避率。
MUTATION_EYES_706_DESC,每場戰鬥開始時獲得混亂 2。,,Empieza cada combate con 2 de confusión.,Vous débutez chaque combat avec Confusion +2.,Beginne jeden Kampf mit Verwirrung&nbsp;2.,Inizi ogni battaglia con Confusione 2.,Inicie cada batalha com confusão 2.,每場戰鬥開始時獲得混亂 2。
MUTATION_EYES_1029_DESC,+5%暴擊率。,,+5 % de probabilidad de crítico.,Chances de coup critique +5&nbsp;%.,+5&nbsp;% kritische Trefferchance.,+5% di probabilità di colpo critico.,+5% de chance de crítico.,+5%暴擊率。
MUTATION_EYES_313_DESC,你的基礎攻擊創造水元素地形。,,El ataque básico crea casillas de agua.,Votre attaque de base crée des cases d'eau.,Dein Grundangriff erschafft Wasserfelder.,Il tuo attacco base crea caselle d'acqua.,Seu ataque básico cria espaços de água.,你的基礎攻擊創造水元素地形。
MUTATION_EYES_754_DESC,+1射程。你的基礎攻擊爲重力元素。,,+1 de alcance. El ataque básico es de elemento de gravedad.,Portée +1. Votre attaque de base devient une attaque de gravité.,+1&nbsp;Reichweite. Dein Grundangriff wird zum Typ Gravitation.,+1 al raggio d'azione. Il tuo attacco base è l'elemento gravità.,+1 de alcance. Seu ataque básico é do elemento gravidade.,+1射程。你的基礎攻擊爲重力元素。
MUTATION_EYES_755_DESC,你的基本攻擊有15%的幾率造成恐懼。,,El ataque básico tiene un 15 % de probabilidad de infligir miedo.,Votre attaque de base a +15&nbsp;% de chances d'infliger Peur.,"Dein Grundangriff hat eine 15%ige Wahrscheinlichkeit, Angst zu verursachen.",Il tuo attacco base ha un 15% di probabilità di infliggere Paura.,Seu ataque básico possui 15% de chance de aplicar medo.,你的基本攻擊有15%的幾率造成恐懼。
//head,,,,,,,,
MUTATION_HEAD_303_DESC,+1 荊棘。,,+1 de espinas.,Épines +1.,+1&nbsp;Dornen.,+1 Spine.,+1 de espinhos.,+1 荊棘。
MUTATION_HEAD_304_DESC,+2 生命值回覆 +5% 閃避幾率。,,+2 de regeneración de salud. +5 % de probabilidad de esquiva.,Régénération de PV +2. Chances d'esquive +5&nbsp;%.,+2&nbsp;Lebensregeneration +5&nbsp;% Ausweichchance.,+2 Rigenerazione Salute. +5% di probabilità di schivata.,+2 de regeneração de saúde. +5% de chance de esquiva.,+2 生命值回覆 +5% 閃避幾率。
MUTATION_HEAD_307_DESC,接觸到你的單位會被擊退1格。,,Las unidades que entren en contacto con esta retroceden 1 casilla.,Les unités qui vous touchent subissent Recul +1.,"Einheiten, die dich berühren, werden 1&nbsp;Feld zurückgestoßen.",Le unità che ti toccano vengono respinte di 1 casella.,Unidades que entrarem em contato com você são empurradas 1 espaço para trás.,接觸到你的單位會被擊退1格。
MUTATION_HEAD_308_DESC,溼潤時移動範圍+1。水不會減慢移動。,,+1 de alcance del movimiento cuando esta unidad está mojada. El agua no ralentiza el movimiento.,"Mouillé, Portée de déplacement +1. L'eau ne ralentit plus les déplacements.","+1&nbsp;Bewegungsreichweite, während du nass bist. Wasser verlangsamt dich nicht.",1 al raggio di movimento quando ti bagni. L'acqua non rallenta il tuo movimento.,+1 de alcance de movimento ao se molhar. A água não diminui a velocidade do movimento.,溼潤時移動範圍+1。水不會減慢移動。
MUTATION_HEAD_311_DESC,受到傷害時生成一枚金幣。,,Genera una moneda al sufrir daño.,"Quand vous subissez des dégâts, une pièce apparaît.","Lasse eine Münze erscheinen, wenn du Schaden erleidest.",Generi una moneta quando subisci danno.,Gere uma moeda ao sofrer dano.,受到傷害時生成一枚金幣。
MUTATION_HEAD_312_DESC,你的基本攻擊會將單位拉向你。,,El ataque básico atrae a las unidades.,Votre attaque de base attire les unités vers vous.,Dein Grundangriff zieht Einheiten an dich heran.,Il tuo attacco base attira le unità verso di te.,Seu ataque básico puxa unidades na sua direção.,你的基本攻擊會將單位拉向你。
MUTATION_HEAD_313_DESC,受到傷害時排便。,,Hace caca al sufrir daño.,Vous chiez quand vous subissez des dégâts.,"Lege ein Häufchen, wenn du Schaden erleidest.",Fai la cacca quando subisci danno.,Faça cocô ao sofrer dano.,受到傷害時排便。
MUTATION_HEAD_314_DESC,每回合結束時獲得+1 [img:int]。,,Obtiene +1 [img:int] al final de cada turno.,[img:int] +1&nbsp;à la fin de chaque tour.,Erhalte am Ende jeden Zuges +1&nbsp;[img:int].,Ottieni +1 all'[img:int] alla fine di ogni turno.,Obtenha +1 de [img:int] no final de cada turno.,每回合結束時獲得+1 [img:int]。
MUTATION_HEAD_315_DESC,每場戰鬥開始時，交換你的最高和最低屬性值。,,"Al inicio de cada combate, intercambia el atributo más alto con el más bajo.","À la fin de chaque combat, vos stats les plus hautes et les plus basses sont interverties.",Tausche am Anfang jeden Kampfes dein höchstes mit deinem niedrigsten Attribut.,"All'inizio di ogni battaglia, scambi la tua statistica più alta con la più bassa.","No início de cada batalha, inverta seu maior atributo com o menor.",每場戰鬥開始時，交換你的最高和最低屬性值。
MUTATION_HEAD_316_DESC,當你受到攻擊傷害時，獲得一個隨機增益。,,"Al sufrir daño de un ataque, obtiene una ventaja al azar.","Quand vous subissez les dégâts d'une attaque, vous bénéficiez d'un bonus aléatoire.","Erhalte eine zufällige Stärkung, wenn du Schaden von einem Angriff erleidest.","Quando subisci danni da un attacco, ottieni un bonus casuale.","Ao sofrer dano de um ataque, obtenha um fortalecimento aleatório.",當你受到攻擊傷害時，獲得一個隨機增益。
MUTATION_HEAD_317_DESC,+5% 閃避幾率。,,+5 % de probabilidad de esquiva.,Chances d'esquive +5&nbsp;%.,+5&nbsp;% Ausweichchance.,+5% di probabilità di schivata.,+5% de chance de esquiva.,+5% 閃避幾率。
MUTATION_HEAD_318_DESC,+1 射程。,,+1 de alcance.,Portée +1.,+1&nbsp;Reichweite.,+1 al raggio d'azione.,+1 de alcance.,+1 射程。
MUTATION_HEAD_319_DESC,每場戰鬥結束時永久獲得+1 [img:int]。每場戰鬥開始時帶有淤青2。,,Obtiene +1 [img:int] para siempre al final de cada combate. Empieza cada combate con 2 de moratón.,[img:int] +1&nbsp;de façon permanente à la fin de chaque combat. Vous débutez chaque combat avec Contusion +2.,Erhalte am Anfang jeden Kampfes dauerhaft +1&nbsp;[img:int]. Beginne jeden Kampf mit Beulen&nbsp;2.,Ottieni +1 all'[img:int] permanentemente alla fine di ogni battaglia. Inizi ogni battaglia con Livido 2.,Obtenha +1 de [img:int] permanentemente no início de cada batalha. Inicie cada batalha com contusão 2.,每場戰鬥結束時永久獲得+1 [img:int]。每場戰鬥開始時帶有淤青2。
MUTATION_HEAD_320_DESC,你的基本攻擊有+2 擊退。,,El ataque básico tiene +2 de retroceso.,Votre attaque de base bénéficie de Recul +2.,Dein Grundangriff hat +2&nbsp;Rückstoß.,Il tuo attacco base ha +2 Contraccolpo.,Seu ataque básico possui +2 de empurrão.,你的基本攻擊有+2 擊退。
MUTATION_HEAD_321_DESC,接觸或攻擊你的單位有5%幾率被恐懼。,,Tiene un 5 % de probabilidad de infligir miedo a las unidades que entren en contacto con esta o la ataquen.,5&nbsp;% de chances d'infliger Peur aux unités qui vous touchent ou vous attaquent.,"Einheiten, die dich berühren oder angreifen, erleiden mit einer 5%igen Wahrscheinlichkeit Angst.",Hai un 5% di probabilità di infliggere Paura alle unità che ti toccano o ti attaccano.,Você possui 5% de chance de aplicar medo em unidades que entrarem em contato com você ou lhe atacarem.,接觸或攻擊你的單位有5%幾率被恐懼。
MUTATION_HEAD_703_DESC,針對你的臉的攻擊計爲背刺。,,Los ataques que recibe de frente cuentan como ataques por la espalda.,Les attaques dont vous êtes la cible prennent la forme d'attaques sournoises.,Angriffe von vorn gegen dich zählen als Angriffe von hinten.,Gli attacchi contro il tuo volto contano come colpi alle spalle.,Ataques realizados de frente para você contam como punhaladas.,針對你的臉的攻擊計爲背刺。
MUTATION_HEAD_704_DESC,"20% 幾率未命中。
你的法術消耗減少1點法力值。",,"20 % de probabilidad de fallo.
Sus hechizos cuestan 1 menos de maná.","Risques d'échec +20&nbsp;%.
Vos sorts coûtent -1&nbsp;mana.","20&nbsp;% Wahrscheinlichkeit, dass deine Angriffe verfehlen.
Deine Zauber kosten 1&nbsp;Mana weniger.","20% di probabilità di mancare il bersaglio.
I tuoi incantesimi costano 1 mana in meno.","20% de chance de errar.
Seus encantamentos custam 1 a menos de mana.","20% 幾率未命中。
你的法術消耗減少1點法力值。"
MUTATION_HEAD_706_DESC,防禦 1。,,1 de refuerzo.,Garde +1.,Wappnen&nbsp;1.,Guardia 1,Preparação 1.,防禦 1。
MUTATION_HEAD_900_DESC,+1 範圍。+1 觸及。,,+1 de alcance. +1 de extensión.,"Portée +1, Allonge +1.",+1 Reichweite für Nah- und Fernkampfangriffe.,+1 al raggio d'azione. +1 alla portata.,+1 de alcance. +1 de envergadura.,+1 範圍。+1 觸及。
MUTATION_HEAD_750_DESC,+1 荊棘。,,+1 de espinas.,Épines +1.,+1&nbsp;Dornen.,+1 Spine.,+1 de espinhos.,+1 荊棘。
MUTATION_HEAD_753_DESC,你免疫冰凍。,,Es inmune al hielo.,Immunité à la glace.,Du bist immun gegen Eis.,Sei immune al ghiaccio.,Você é imune a gelo.,你免疫冰凍。
MUTATION_HEAD_759_DESC,在戰鬥開始時獲得額外行動。,,Juega un turno extra al inicio del combate.,Vous jouez 1&nbsp;tour bonus en début de combat.,Am Anfang des Kampfes erhältst du einen zusätzlichen Zug.,Effettui un turno aggiuntivo all'inizio della battaglia.,Obtenha um turno adicional no início da batalha.,在戰鬥開始時獲得額外行動。
//legs,,,,,,,,
MUTATION_LEGS_300_DESC,溼潤時移動範圍+1。水不會減慢移動。,,+1 de alcance del movimiento cuando esta unidad está mojada. El agua no ralentiza el movimiento.,"Mouillé, Portée de déplacement +1. L'eau ne ralentit plus les déplacements.","+1&nbsp;Bewegungsreichweite, während du nass bist. Wasser verlangsamt dich nicht.",+1 al raggio di movimento quando ti bagni. L'acqua non rallenta il movimento.,+1 de alcance de movimento ao se molhar. A água não diminui a velocidade do movimento.,溼潤時移動範圍+1。水不會減慢移動。
MUTATION_LEGS_301_DESC,你的普通攻擊有5%的幾率造成眩暈。,,El ataque básico tiene un 5 % de probabilidad de aturdir.,Votre attaque de base a +5&nbsp;% de chances d'infliger Étourdissement.,"Dein Grundangriff hat eine 5%ige Wahrscheinlichkeit, Betäubung zu verursachen.",Il tuo attacco base ha un 5% di probabilità di infliggere Stordimento.,Seu ataque básico possui 5% de chance de aplicar atordoamento.,你的普通攻擊有5%的幾率造成眩暈。
