KEY,en,notes,sp,fr,de,it,pt-br,zh
WEATHER_BLESSED_DESC,所有单位拥有+3生命值回复。持续的神圣元素。,,Todas las unidades tienen +3 de regeneración de salud. Elemento sagrado persistente.,Régénération de santé&nbsp;+3 pour toutes les unités. Sacré persistant.,Alle Einheiten haben +3&nbsp;Lebensregeneration. Durchgängiger heiliger Effekt.,Tutte le unità hanno +3 a Rigenerazione Salute. Elemento sacro persistente.,Todas as unidades obtêm +3 de regeneração de saúde. Um elemento sagrado persistente.,所有單位擁有+3生命值回覆。持續的神聖元素。
WEATHER_STEALTH_NAME,隐秘任务,,Misión de sigilo,Mission d'infiltration,Geheimmission,Missione Furtiva,Missão furtiva,隱祕任務
WEATHER_STEALTH_DESC,战斗开始时所有单位获得隐身。,,Todas las unidades obtienen sigilo al inicio del combate.,Toutes les unités obtiennent Furtivité au début du combat.,Alle Einheiten erhalten am Anfang des Kampfes Schleichen.,Tutte le unità ottengono Furtività all'inizio della battaglia.,Todas as unidades obtêm furtividade no início da batalha.,戰鬥開始時所有單位獲得隱身。
WEATHER_INFESTATION_NAME,感染,,Plaga,Infestation,Plage,Infestazione,Infestação,感染
WEATHER_INFESTATION_DESC,所有非微型单位死亡时会爆炸成蛆或苍蝇。,,Todas las unidades que no sean diminutas explotan y dejan gusanos o moscas al morir.,"Toutes les unités, à l'exception des plus petites, explosent en asticots ou en mouches à leur mort.","Alle Einheiten, die nicht winzig sind, explodieren in einem Haufen Maden oder Fliegen, wenn sie sterben.",Tutte le unità non minuscole esplodono diventando larve o mosche quando muoiono.,Todas as unidades não minúsculas explodem em vermes e moscas ao morrer.,所有非微型單位死亡時會爆炸成蛆或蒼蠅。
WEATHER_ERUPTION_NAME,喷发,,Erupción,Éruption volcanique,Eruption,Eruzione,Erupção,噴發
WEATHER_ERUPTION_DESC,每场战斗中都会生成一个小火山。,,Se genera un minivolcán en cada combate.,Un mini volcan apparaît à chaque combat.,In jedem Kampf erscheint ein kleiner Vulkan.,In ogni battaglia viene generato un mini vulcano.,Um mini vulcão surge em cada batalha.,每場戰鬥中都會生成一個小火山。
WEATHER_DRUGS_NAME,药物意识日,,Día de Concienciación de las Drogas,Sensibilisation aux drogues,Weltdrogentag,Giornata di Sensibilizzazione sulle Droghe,Dia de combate às drogas,藥物意識日
WEATHER_DRUGS_DESC,每场战斗中都会有额外的猫薄荷。每场战斗后找到一个随机药丸。,,Hay hierba gatera extra en cada combate. Encuentras una pastilla al azar tras cada combate.,De l'herbe à chat supplémentaire apparaît à chaque combat. Vous trouvez une pilule aléatoire après chaque combat.,In jedem Kampf erscheint eine zufällige Katzenminze. Nach jedem Kampf findest du eine zufällige Pille.,C'è più erba gatta in ogni battaglia. Trovi una pillola casuale dopo ogni battaglia.,Há ervas-de-gato adicionais em cada batalha. Encontre uma pílula aleatória após cada batalha.,每場戰鬥中都會有額外的貓薄荷。每場戰鬥後找到一個隨機藥丸。
WEATHER_TRAININGDAY_NAME,训练日,,Día de entreno,Jour d'entraînement,Fitnesstag,Allenamento,Dia de treinamento,訓練日
WEATHER_TRAININGDAY_DESC,每场战斗中都会生成一个拥有动力尖刺5的沙袋。,,Se genera un saco de boxeo con 5 de pinchos cinéticos en cada combate.,Un sac de frappe avec Pics cinétiques&nbsp;+5 apparaît à chaque combat.,In jedem Kampf erscheint ein Sandsack mit Kinetiknadeln&nbsp;5.,In ogni battaglia compare un sacco da boxe con 5 Spuntoni Cinetici.,Um saco de pancada com espinhos cinéticos 5 surge em cada batalha.,每場戰鬥中都會生成一個擁有動力尖刺5的沙袋。
WEATHER_TORNADOES_NAME,龙卷风,,Tornados,Tornades,Wirbelsturm,Tornadi,Tornados,龍捲風
WEATHER_TORNADOES_DESC,每回合都会生成龙卷风。,,Se generan tornados en cada ronda.,Des tornades apparaissent à chaque manche.,In jeder Runde erscheinen Wirbelstürme.,In ogni round compaiono Trombe d'Aria.,Tornados surgem a cada rodada.,每回合都會生成龍捲風。
WEATHER_CRAZY_NAME,疯狂天气,,Tiempo de locos,Météo imprévisible,Verrücktes Wetter,Clima Pazzarello,Tempo maluco,瘋狂天氣
WEATHER_CRAZY_DESC,这里的天气很疯狂！每场战斗都不同！,,¡Aquí hace un tiempo de locos! Cambia en cada combate.,Il fait un drôle de temps ici ! La météo change à chaque combat !,Das Wetter ist total durchgedreht! Es ändert sich in jedem Kampf!,Il clima da queste parti è pazzarello! È diverso a ogni battaglia!,O tempo aqui é maluco! Ele é diferente em cada batalha!,這裏的天氣很瘋狂！每場戰鬥都不同！
WEATHER_BOUNTY_NAME,悬赏狩猎,,Caza de recompensas,Chasse aux primes,Kopfgeldjagd,Cacciatore di Taglie,Caça à recompensa,懸賞狩獵
WEATHER_BOUNTY_DESC,每场战斗中都有一个随机单位带有悬赏。悬赏猎人来收取悬赏。,,"En cada combate se ofrece una recompensa por una unidad al azar, y un cazarrecompensas va a por ella.",Une prime est assignée à une unité aléatoire à chaque combat. Un chasseur de primes est là pour la récupérer.,"In jedem Kampf ist auf eine zufällige Einheit ein Kopfgeld ausgesetzt. Ein Kopfgeldjäger erscheint, um es einzufordern.",In ogni battaglia un'unità casuale ha una taglia sulla testa. Un cacciatore di taglie è qui per riscuoterla.,Uma unidade aleatória em cada batalha possui uma recompensa. Um caçador de recompensas surgirá para coletá-la.,每場戰鬥中都有一個隨機單位帶有懸賞。懸賞獵人來收取懸賞。
WEATHER_MINESWEEPER_NAME,扫雷者,,Buscaminas,Démineur,Minenkraft,Campo Minato,Campo minado,掃雷者
WEATHER_MINESWEEPER_DESC,每场战斗中都有额外的地雷。,,Hay minas terrestres extras en cada combate.,Des mines supplémentaires apparaissent à chaque combat.,In jedem Kampf erscheinen zusätzliche Minen.,In tutte le battaglie ci sono più mine.,Há minas terrestres adicionais em cada batalha.,每場戰鬥中都有額外的地雷。
WEATHER_ALIENS_NAME,外星人入侵,,Invasión extraterrestre,Invasion extraterrestre,Alieninvasion,Invasione Aliena,Invasão alienígena,外星人入侵
WEATHER_ALIENS_DESC,每场战斗中生成2-4个外星人。外星人正在入侵！,,Se generan 2-4 extraterrestres extras en cada combate. ¡Nos invaden!,2 à 4&nbsp;extraterrestres apparaissent à chaque combat. C'est une invasion !,In jedem Kampf erscheinen 2&nbsp;– 4 Aliens. Sie sind unter uns!,In ogni battaglia compaiono 2-4 alieni. Gli alieni stanno invadendo!,2-4 alienígenas surgem em cada batalha. Os alienígenas estão invadindo!,每場戰鬥中生成2-4個外星人。外星人正在入侵！
WEATHER_BIRDEMIC_NAME,鸟灾,,Plaga aviar,Invasion aviaire,Vogelgrippe,Apocalisse Alata,Gripe aviária,鳥災
WEATHER_BIRDEMIC_DESC,每场战斗中生成2-4只鸟。所有鸟都更强大，并且愤怒！,,Se generan 2-4 pájaros en cada combate. Todos los pájaros son más fuertes ¡y están cabreados!,"2 à 4&nbsp;oiseaux apparaissent à chaque combat. Tous les oiseaux sont plus forts, et ils sont furieux !",In jedem Kampf erscheinen 2&nbsp;– 4 Vögel. Alle Vögel sind stärker und sauer!,In ogni battaglia compaiono 2-4 uccelli. Tutti gli uccelli sono più forti e arrabbiati!,2-4 pássaros surgem em cada batalha. Todos os pássaros são mais fortes e mais irritados!,每場戰鬥中生成2-4只鳥。所有鳥都更強大，並且憤怒！
WEATHER_SOLARFLARE_NAME,太阳耀斑,,Erupción solar,Éruption solaire,Sonneneruption,Eruzione Solare,Tempestade solar,太陽耀斑
WEATHER_SOLARFLARE_DESC,每回合结束时，太阳耀斑袭击大片区域，造成燃烧和致盲效果。,,"Al final de cada ronda, una erupción solar afecta a una zona amplia e inflige quemadura y ceguera.",Une éruption solaire brûle une large zone à la fin de chaque manche et inflige Cécité.,Eine Sonneneruption schlägt am Ende jeder Runde in einem bestimmten Bereich ein. Sie verursacht Verbrennung und Blindheit.,"Un'eruzione solare colpisce un'ampia area alla fine di ogni round, infliggendo Bruciatura e Accecamento.","Uma tempestade solar atinge uma grande área no final de cada rodada, causando queimadura e aplicando cegueira.",每回合結束時，太陽耀斑襲擊大片區域，造成燃燒和致盲效果。
WEATHER_GEOMAGSTORM_NAME,地磁风暴,,Tormenta geomagnética,Tempête géomagnétique,Geomagnetischer Sturm,Tempesta Geomagnetica,Tempestade geomagnética,地磁風暴
WEATHER_GEOMAGSTORM_DESC,所有岩石在回合结束时悬浮。每场战斗中生成额外岩石。,,Todas las rocas levitan al final de la ronda. Se generan rocas extras en cada combate.,Toutes les pierres lévitent à la fin de la manche. Des pierres supplémentaires apparaissent à chaque combat.,Alle Steine fangen am Ende der Runde an zu schweben. In jedem Kampf erscheinen zusätzliche Steine.,Tutte le rocce levitano alla fine del round. In ogni battaglia compaiono più rocce.,Todas as pedras levitam no final de cada rodada. Pedras adicionais surgem em cada batalha.,所有岩石在回合結束時懸浮。每場戰鬥中生成額外岩石。
WEATHER_SHIMMER_NAME,闪光,,La Refulgencia,Le Chatoiement,Der Schimmer,Il Luccicchio,Brilho,閃光
WEATHER_SHIMMER_DESC,所有单位在每回合开始时获得随机状态效果。猫在每场战斗结束时获得随机突变。,,Todas las unidades reciben un efecto de estado al azar al inicio de cada ronda. Los gatos reciben una mutación al azar al final de cada combate.,Toutes les unités obtiennent une altération d'état au début de chaque manche. Les chats obtiennent une mutation aléatoire à la fin de chaque combat.,Alle Einheiten erhalten am Anfang jeder Runde einen zusätzlichen Statuseffekt. Katzen erhalten am Ende jedes Kampfes eine zufällige Mutation.,Tutte le unità ottengono un effetto di stato casuale all'inizio di ogni round. I gatti ottengono una mutazione casuale alla fine di ogni battaglia.,Todas as unidades obtêm um efeito de estado aleatório no início de cada rodada. Gatos obtêm uma mutação aleatória no final de cada batalha.,所有單位在每回合開始時獲得隨機狀態效果。貓在每場戰鬥結束時獲得隨機突變。
WEATHER_STRANGEEGGS_NAME,奇异的蛋,,Huevos extraños,Étranges œufs,Merkwürdige Eier,Uova Strane,Ovos estranhos,奇異的蛋
WEATHER_STRANGEEGGS_DESC,每场战斗中生成3-6个奇怪的蛋。在它们孵化前消灭它们！,,Se generan 3-6 huevos extraños en cada combate. ¡Acaba con ellos antes de que eclosionen!,3 à 6&nbsp;œufs étranges apparaissent à chaque combat. Détruisez-les avant qu'ils n'éclosent !,"In jedem Kampf erscheinen 3&nbsp;– 6 merkwürdige Eier. Töte sie, bevor sie schlüpfen!",In ogni battaglia compaiono 3-6 uova strane. Distruggile prima che si schiudano!,3-6 ovos estranhos surgem em cada batalha. Destrua-os antes que eles eclodam!,每場戰鬥中生成3-6個奇怪的蛋。在它們孵化前消滅它們！
WEATHER_ALIENOVERGROWTH_NAME,外星蔓延,,Vegetación extraterrestre,Prolifération alien,Außerirdische Überwucherung,Proliferazione Aliena,Vegetação alienígena,外星蔓延
WEATHER_ALIENOVERGROWTH_DESC,每场战斗中会生成一些荆棘丛，但它们有些奇怪……,,"Se generan varias zarzas en cada combate, pero tienen algo raro...","Quelques ronces apparaissent à chaque combat, mais elles ont quelque chose d'étrange...",In jedem Kampf erscheint Dornengestrüpp. Aber irgendetwas ist komisch an ihm&nbsp;…,"In ogni battaglia compaiono alcuni cespugli di rovi, ma c'è qualcosa di strano in loro...","Alguns espinheiros surgem em cada batalha, mas há algo de estranho neles...",每場戰鬥中會生成一些荊棘叢，但它們有些奇怪……
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
