KEY,en,notes,sp,fr,de,it,pt-br,zh
ITEM_MINIJETPACK_NAME,迷你噴氣揹包,,Minimochila propulsora,Mini jetpack,Mini-Jetpack,Mini Jetpack,Mini Jetpack,迷你噴氣揹包
ITEM_MINIJETPACK_DESC,使用：飛到目標區域內的隨機格子。如果你落在單位上，會爆炸，造成區域內5點傷害（包括你自己）。,,"Uso: Vuela hasta una casilla al azar en un área objetivo. Si aterriza encima de una unidad, estalla e inflige 5 de daño en un área (esta unidad incluida).","Utilisation&nbsp;: vous volez vers une case aléatoire dans la zone ciblée. Si vous atterrissez sur une unité, vous explosez et infligez 5&nbsp;dégâts de zone (y compris à vous-même).","Benutzen: Fliege zu einem zufälligen Feld in einem Zielbereich. Landest du auf einer Einheit, verursache eine Explosion und verursache in einem bestimmten Bereich 5&nbsp;Schaden (auch bei dir selbst).","Uso: Voli verso una casella casuale all'interno di un'area bersaglio. Se atterri su un'unità, esplodi infliggendo 5 di danno in un'area (anche a te).","Uso: voe até um espaço aleatório em uma área alvo. Se cair em uma unidade, exploda para causar 5 de dano em uma área (incluindo você).",使用：飛到目標區域內的隨機格子。如果你落在單位上，會爆炸，造成區域內5點傷害（包括你自己）。
ITEM_MININUKE_NAME,迷你核彈,,Miniarma nuclear,Mini ogive,Mini-Atombombe,Mini Atomica,Mini Bomba Nuclear,迷你核彈
ITEM_MININUKE_DESC,使用：投擲一枚迷你核彈，引發巨大的爆炸並生成有毒污泥。,,Uso: Lanza un arma nuclear pequeñita que estalla a lo grande y genera residuos tóxicos.,Utilisation&nbsp;: lance une mini ogive qui provoque une ÉNORME explosion et laisse derrière elle de la boue toxique.,"Benutzen: Wirf eine Mini-Atombumbe, die eine RIESIGE Explosion auslöst und giftigen Schleim erscheinen lässt.",Uso: Lanci una mini atomica che provoca un'ENORME esplosione che genera fanghiglia tossica.,Uso: lance uma mini bomba nuclear que cria uma explosão ENORME e gera lodo tóxico.,使用：投擲一枚迷你核彈，引發巨大的爆炸並生成有毒污泥。
ITEM_MJOLNIR_NAME,雷神之錘,,Mjolnir,Mjöllnir,Mjölnir,Mjolnir,Mjolnir,雷神之錘
ITEM_MJOLNIR_DESC,"使用：一次穿透單位並會返回到你手中的遠程攻擊。在最高點造成電擊傷害。
[s:.7](每場戰鬥可使用一次。)[/s]",,"Uso: Lanza un ataque a distancia que atraviesa a las unidades y después regresa. En el punto álgido, inflige daño eléctrico.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque à distance qui traverse les unités et revient vers vous. Au point culminant de sa trajectoire, elle inflige des dégâts électriques.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Fernkampfangriff, der Einheiten durchbohrt und zu dir zurückkehrt. Verursacht an seinem weitesten Punkt elektrischen Schaden.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco a distanza che attraversa le unità e ritorna da te dopo il lancio. Al suo apice, infligge danno elettrico.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque à distância que atravessa unidades e retorna para você ao lançá-lo. Em seu ápice, este ataque causa dano elétrico.
[s:.7](Um uso por batalha.)[/s]","使用：一次穿透單位並會返回到你手中的遠程攻擊。在最高點造成電擊傷害。
[s:.7](每場戰鬥可使用一次。)[/s]"
ITEM_MODDEDHAIRSPRAY_NAME,改裝髮膠,,Laca loca,Laque trafiquée,Modifiziertes Haarspray,Lacca Truccata,Spray de Cabelo Modificado,改裝髮膠
ITEM_MODDEDHAIRSPRAY_DESC,使用：在扇形範圍內造成火焰傷害。,,Uso: Inflige daño ígneo en un área cónica.,Utilisation&nbsp;: inflige des dégâts de feu en cône.,Benutzen: Verursache in einem kegelförmigen Bereich Feuerschaden.,Uso: Infliggi danno da fuoco in un cono.,Uso: cause dano de fogo em um cone.,使用：在扇形範圍內造成火焰傷害。
ITEM_MODELINGCLAY_NAME,造型粘土,,Arcilla,Pâte à modeler,Knetmasse,Argilla Modellante,Massa de Modelar,造型粘土
ITEM_MODELINGCLAY_DEFAULT_DESC,使用：投擲攻擊。,,Uso: Lanza un ataque en arco.,Utilisation&nbsp;: une attaque en cloche.,"Benutzen: Ein Angriff, der Hindernisse ignoriert.",Uso: Un attacco a parabola.,Uso: um ataque em arco.,使用：投擲攻擊。
ITEM_MODELINGCLAY_DESC,"{str_aux_item_desc}
[s:.7](每次使用會變成不同的武器。)[/s]",,"{str_aux_item_desc}
[s:.7](Se transforma en un arma distinta cada vez que se usa).[/s]","{str_aux_item_desc}
[s:.7](Se change en une arme différente à chaque utilisation.)[/s]","{str_aux_item_desc}
[s:.7](Wird jedes Mal, wenn sie benutzt wird, zu einer anderen Waffe.)[/s]","{str_aux_item_desc}
[s:.7](Si trasforma in un'arma diversa ogni volta che viene usata.)[/s]","{str_aux_item_desc}
[s:.7](Isto se torna uma arma diferente a cada vez que for usada.)[/s]","{str_aux_item_desc}
[s:.7](每次使用會變成不同的武器。)[/s]"
ITEM_MOLAR_NAME,臼齒,,Molares,Molaires,Backenzähne,Molari,Molares,臼齒
ITEM_MOLAR_DESC,使用：低傷害的投擲攻擊。,,Uso: Lanza un ataque en arco que inflige poco daño.,Utilisation&nbsp;: une attaque en cloche infligeant peu de dégâts.,"Benutzen: Ein Angriff, der Hindernisse ignoriert und wenig Schaden verursacht.",Uso: Un attacco a parabola a basso danno.,Uso: um ataque em arco de dano baixo.,使用：低傷害的投擲攻擊。
ITEM_MOMSKNIFE_NAME,媽媽的刀,,Cuchillo de mamá,Couteau de maman,Mamas Messer,Coltello di Mamma,Faca da Mamãe,媽媽的刀
ITEM_MOMSKNIFE_DESC,使用：投擲穿透性彈幕並返回到你手中。,,Uso: Arroja un proyectil perforante que vuelve a la unidad.,Utilisation&nbsp;: lance un projectile perforant qui revient vers vous.,"Benutzen: Wirf ein durchbohrendes Geschoss, das zu dir zurückkehrt.",Uso: Lanci un proiettile penetrante che torna da te.,Uso: lance um projétil penetrante que retorna para você.,使用：投擲穿透性彈幕並返回到你手中。
ITEM_MOMSTOENAIL_NAME,媽媽的腳趾甲,,Uña del pie de mamá,Ongle de pied de maman,Mamas Zehennagel,Unghia del Piede di Mamma,Unha do Pé da Mamãe,媽媽的腳趾甲
ITEM_MOMSTOENAIL_DESC,使用：一次近戰攻擊。,,Uso: Lanza un ataque cuerpo a cuerpo.,Utilisation&nbsp;: une attaque au corps à corps.,Benutzen: Ein Nahkampfangriff.,Uso: Un attacco corpo a corpo.,Uso: um ataque corpo-a-corpo.,使用：一次近戰攻擊。
ITEM_MONEYBAG_HUGE_NAME,錢袋,,Bolsa de dinero,Sac d'argent,Geldbeutel,Sacco con Soldi,Saco de Dinheiro,錢袋
ITEM_MONEYBAG_HUGE_DESC,"回到家時變成 {aux} 個硬幣。
使用：一次近戰攻擊。",,"Se transforma en {aux} monedas al volver a casa.
Uso: Lanza un ataque cuerpo a cuerpo.","Se change en {aux} pièces quand vous rentrez chez vous.
Utilisation&nbsp;: une attaque au corps à corps.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.
Benutzen: Ein Nahkampfangriff.","Diventa {aux} monete quando torni a casa.
Uso: Un attacco corpo a corpo.","Torna-se {aux} moedas quando você volta para casa.
Uso: um ataque corpo-a-corpo.","回到家時變成 {aux} 個硬幣。
使用：一次近戰攻擊。"
ITEM_MONEYBAG_LARGE_NAME,錢袋,,Bolsa de dinero,Sac d'argent,Geldbeutel,Sacco con Soldi,Saco de Dinheiro,錢袋
ITEM_MONEYBAG_LARGE_DESC,"回到家時變成 {aux} 個硬幣。
使用：一次近戰攻擊。",,"Se transforma en {aux} monedas al volver a casa.
Uso: Lanza un ataque cuerpo a cuerpo.","Se change en {aux} pièces quand vous rentrez chez vous.
Utilisation&nbsp;: une attaque au corps à corps.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.
Benutzen: Ein Nahkampfangriff.","Diventa {aux} monete quando torni a casa.
Uso: Un attacco corpo a corpo.","Torna-se {aux} moedas quando você volta para casa.
Uso: um ataque corpo-a-corpo.","回到家時變成 {aux} 個硬幣。
使用：一次近戰攻擊。"
ITEM_MONEYBAG_MEDIUM_NAME,錢袋,,Bolsa de dinero,Sac d'argent,Geldbeutel,Sacco con Soldi,Saco de Dinheiro,錢袋
ITEM_MONEYBAG_MEDIUM_DESC,"回到家時變成 {aux} 個硬幣。
使用：一次近戰攻擊。",,"Se transforma en {aux} monedas al volver a casa.
Uso: Lanza un ataque cuerpo a cuerpo.","Se change en {aux} pièces quand vous rentrez chez vous.
Utilisation&nbsp;: une attaque au corps à corps.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.
Benutzen: Ein Nahkampfangriff.","Diventa {aux} monete quando torni a casa.
Uso: Un attacco corpo a corpo.","Torna-se {aux} moedas quando você volta para casa.
Uso: um ataque corpo-a-corpo.","回到家時變成 {aux} 個硬幣。
使用：一次近戰攻擊。"
ITEM_MONEYBAG_SMALL_NAME,錢袋,,Bolsa de dinero,Sac d'argent,Geldbeutel,Sacco con Soldi,Saco de Dinheiro,錢袋
ITEM_MONEYBAG_SMALL_DESC,"回到家時變成 {aux} 個硬幣。
使用：一次近戰攻擊。",,"Se transforma en {aux} monedas al volver a casa.
Uso: Lanza un ataque cuerpo a cuerpo.","Se change en {aux} pièces quand vous rentrez chez vous.
Utilisation&nbsp;: une attaque au corps à corps.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.
Benutzen: Ein Nahkampfangriff.","Diventa {aux} monete quando torni a casa.
Uso: Un attacco corpo a corpo.","Torna-se {aux} moedas quando você volta para casa.
Uso: um ataque corpo-a-corpo.","回到家時變成 {aux} 個硬幣。
使用：一次近戰攻擊。"
ITEM_MYSTERIOUSBONE_NAME,神祕骨頭,,Hueso misterioso,Os mystérieux,Geheimnisvoller Knochen,Osso Misterioso,Osso Misterioso,神祕骨頭
ITEM_MYSTERIOUSBONE_DESC,使用：一次近戰攻擊，有 25% 概率施加魅惑。,,Uso: Lanza un ataque cuerpo a cuerpo con un 25 % de probabilidad de infligir embrujo.,Utilisation&nbsp;: une attaque au corps à corps avec 25&nbsp;% de chances d'infliger Envoûtement.,"Benutzen: Ein Nahkampfangriff, der mit 25%iger Chance Charme verursacht.",Uso: Un attacco corpo a corpo con un 25% di probabilità di infliggere Fascino.,Uso: um ataque corpo-a-corpo com 25% de chance de aplicar feitiço.,使用：一次近戰攻擊，有 25% 概率施加魅惑。
ITEM_NAILBOARD_NAME,釘板,,Tabla con clavo,Planche à clous,Nagelbrett,Tavola Chiodata,Prancheta de Pregos,釘板
ITEM_NAILBOARD_DESC,使用：一次廣域近戰攻擊。,,Uso: Lanza un ataque cuerpo a cuerpo amplio.,Utilisation&nbsp;: une attaque au corps à corps ample.,Benutzen: Ein weiter Nahkampfangriff.,Uso: Un attacco corpo a corpo ad ampio raggio.,Uso: um ataque corpo-a-corpo amplo.,使用：一次廣域近戰攻擊。
ITEM_NAILGUN_NAME,釘槍,,Pistola de clavos,Pistolet à clous,Nagelpistole,Sparachiodi,Pistola de Pregos,釘槍
ITEM_NAILGUN_DESC,使用：發射一枚直線射擊，附加 +1 反刺效果。,,Uso: Dispara un proyectil en línea recta que inflige +1 de espinas.,Utilisation&nbsp;: tire un projectile en ligne droite qui inflige Épines +1.,Benutzen: Schieße in einer geraden Linie und verursache +1&nbsp;Dornen.,Uso: Spari un colpo in linea retta che infligge +1 Spine.,Uso: realize um disparo em linha reta que aplica +1 de espinhos.,使用：發射一枚直線射擊，附加 +1 反刺效果。
ITEM_NECRONOMICON_NAME,死靈之書,,Necronomicón,Necronomicon,Necronomicon,Necronomicon,Necronomicon,死靈之書
ITEM_NECRONOMICON_DESC,"使用：召喚 5 只殭屍。這些殭屍有 33% 機會帶有瘋狂狀態。
[s:.7](每場戰鬥可使用一次。)[/s]",,"Uso: Desentierra 5 zombis que tienen un 33 % de probabilidad de sufrir locura.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: exhume 5&nbsp;zombies. Ces zombies ont 33&nbsp;% de chances d'être affectés par Folie.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Beschwöre 5&nbsp;Zombies. Jeder Zombie leidet mit 33%iger Wahrscheinlichkeit an Wahnsinn.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Dissotterri 5 zombie. Questi zombie hanno un 33% di probabilità di essere affetti da Follia.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: desenterre 5 zumbis. Esses zumbis possuem uma chance de 33% de possuir insanidade.
[s:.7](Um uso por batalha.)[/s]","使用：召喚 5 只殭屍。這些殭屍有 33% 機會帶有瘋狂狀態。
[s:.7](每場戰鬥可使用一次。)[/s]"
ITEM_OBSIDIANCHUNK_NAME,黑曜石塊,,Fragmento de obsidiana,Morceau d'obsidienne,Obsidianbrocken,Pezzo di Ossidiana,Pedaço de Obsidiana,黑曜石塊
ITEM_OBSIDIANCHUNK_DESC,"使用：一次近戰攻擊。
該武器每使用一次，傷害增加 +2。
探險結束時傷害會重置。",,"Uso: Lanza un ataque cuerpo a cuerpo.
Esta arma obtiene +2 de daño cada vez que se usa.
El daño se restaura al final de la aventura.","Utilisation&nbsp;: une attaque au corps à corps.
Cette arme gagne Dégâts +2&nbsp;à chaque utilisation.
Les dégâts sont réinitialisés à la fin de l'aventure.","Benutzen: Ein Nahkampfangriff.
Diese Waffe erhält jedes Mal, wenn sie benutzt wird, +2&nbsp;Schaden.
Schaden wird am Ende des Abenteuers zurückgesetzt.","Uso: Un attacco corpo a corpo.
Quest'arma subisce +2 di danno ogni volta che viene utilizzata.
Il danno si resetta alla fine dell'avventura.","Uso: um ataque corpo-a-corpo.
Esta arma obtém +2 de dano a cada vez que é utilizada.
O dano é reiniciado no final da aventura.","使用：一次近戰攻擊。
該武器每使用一次，傷害增加 +2。
探險結束時傷害會重置。"
ITEM_OCARINA_NAME,陶笛,,Ocarina,Ocarina,Okarina,Ocarina,Ocarina,陶笛
ITEM_OCARINA_DESC,使用：施放一個隨機音樂法術。,,Uso: Lanza un hechizo musical al azar.,Utilisation&nbsp;: lance un sort musical aléatoire.,Benutzen: Wirke einen zufälligen Musikzauber.,Uso: Lanci un incantesimo musicale casuale.,Uso: lance um encantamento musical aleatório.,使用：施放一個隨機音樂法術。
ITEM_ODDREMOTE_NAME,奇怪的遙控器,,Mando extravagante,Télécommande étrange,Komische Fernbedienung,Telecomando Bizzarro,Controle Estranho,奇怪的遙控器
ITEM_ODDREMOTE_DESC,使用：施放隨機法術。,,Uso: Lanza un hechizo al azar.,Utilisation&nbsp;: lance un sort aléatoire.,Benutzen: Wirke einen zufälligen Zauber.,Uso: Lanci un incantesimo casuale.,Uso: lance um encantamento aleatório.,使用：施放隨機法術。
ITEM_OLDEXTINGUISHER_NAME,舊滅火器,,Extintor viejo,Vieil extincteur,Alter Feuerlöscher,Vecchio Estintore,Extintor Antigo,舊滅火器
ITEM_OLDEXTINGUISHER_DESC,"使用：在一個扇形範圍內撲滅火焰，擊退5格。
[s:.7](每場戰鬥可使用一次。)[/s]",,"Uso: Apaga fuegos en un área cónica con 5 de retroceso.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: éteint les incendies en cône avec Recul +5.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Löscht Feuer in einem kegelförmigen Bereich mit Rückstoß&nbsp;5.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Spegne gli incendi in un cono con Contraccolpo 5.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: apaga incêndios em um cone com empurrão 5.
[s:.7](Um uso por batalha.)[/s]","使用：在一個扇形範圍內撲滅火焰，擊退5格。
[s:.7](每場戰鬥可使用一次。)[/s]"
ITEM_OLDHOSE_NAME,舊水管,,Manguera vieja,Vieux robinet,Alter Schlauch,Vecchio Tubo,Mangueira Antiga,舊水管
ITEM_OLDHOSE_DESC,使用：一次水攻擊，命中一整排，擊退10格。,,Uso: Lanza un ataque acuoso que golpea a una línea entera con 10 de retroceso.,Utilisation&nbsp;: une attaque de type Eau qui touche toute une ligne avec Recul +10.,"Benutzen: Ein Wasserangriff, der eine gesamte Reihe mit Rückstoß&nbsp;10 trifft.",Uso: Un attacco d'acqua che colpisce un'intera linea con Contraccolpo 10.,Uso: um ataque de água que atinge uma linha inteira com empurrão 10.,使用：一次水攻擊，命中一整排，擊退10格。
ITEM_PHARAOHSTAFF_NAME,法老的法杖,,Báculo faraónico,Sceptre du pharaon,Stab des Pharaos,Bastone del Faraone,Cajado de Faraó,法老的法杖
ITEM_PHARAOHSTAFF_DESC,"使用：召喚一羣被魅惑的蒼蠅。
當你摧毀屍體時，恢復此武器的使用次數。",,"Uso: Invoca un enjambre de moscas embrujadas.
Al destruir un cadáver, se recupera el uso de esta arma.","Utilisation&nbsp;: invoque un essaim de mouches envoûtées.
Utilisation +1&nbsp;quand vous détruisez un cadavre.","Benutzen: Beschwöre einen Schwarm freundlicher Fliegen.
Frische diese Waffe wieder auf, indem du eine Leiche zerstörst.","Uso: Evochi uno sciame di mosche ammaliate.
Quando distruggi un cadavere, ripristini l'utilizzo di quest'arma.","Uso: invoque um enxame de moscas enfeitiçadas.
Ao destruir um corpo, restaure o uso desta arma.","使用：召喚一羣被魅惑的蒼蠅。
當你摧毀屍體時，恢復此武器的使用次數。"
ITEM_PICKAXE_NAME,鎬子,,Pico,Pioche,Spitzhacke,Piccone,Picareta,鎬子
ITEM_PICKAXE_DESC,"使用：一次近戰攻擊，忽略護盾。
如果用於靜止或無生命物體，會摧毀它們並生成一塊岩石。以此方式使用時恢復1次使用次數。",,"Uso: Lanza un ataque cuerpo a cuerpo que ignora el escudo.
Con objetos estáticos o inanimados, los destroza y genera una roca. Devuelve 1 uso al emplearlo así.","Utilisation&nbsp;: une attaque au corps à corps qui ignore la défense.
Détruit les objets statiques ou inanimés et fait apparaître une pierre. Utilisation +1&nbsp;quand utilisée de cette manière.","Benutzen: Ein Nahkampfangriff, der Schilde ignoriert.
Greifst du statische oder nicht lebendige Objekte an, zerstörst du sie und lässt einen Stein erscheinen. Stelle in dem Fall 1&nbsp;Anwendung wieder her.","Uso: Un attacco corpo a corpo che ignora lo scudo.
Se usato su oggetti statici o inanimati, li distrugge e genera una Roccia. Ripristina 1 utilizzo quando viene usato in questo modo.","Uso: um ataque corpo-a-corpo que ignora escudos.
Se utilizado em objetos estáticos ou inanimados, eles são destruídos e geram uma pedra. Restaure 1 uso ao utilizar esta arma desta forma.","使用：一次近戰攻擊，忽略護盾。
如果用於靜止或無生命物體，會摧毀它們並生成一塊岩石。以此方式使用時恢復1次使用次數。"
ITEM_PINWHEEL_NAME,風車,,Molinillo,Moulin à vent,Windrad,Girandola,Catavento,風車
ITEM_PINWHEEL_DESC,"使用：一次近戰風攻擊，擊退1格。
每回合可使用3次。",,"Uso: Lanza un ataque ventoso cuerpo a cuerpo con 1 de retroceso.
Puede usarse 3 veces por turno.","Utilisation&nbsp;: une attaque au corps à corps de type Vent avec Recul +1.
Utilisable 3&nbsp;fois par tour.","Benutzen: Ein Wind-Nahkampfangriff mit Rückstoß&nbsp;1.
Kann pro Zug 3-mal benutzt werden.","Uso: Un attacco di vento corpo a corpo con Contraccolpo 1.
Può essere usato 3 volte per turno.","Uso: um ataque corpo-a-corpo com empurrão 1.
Pode ser utilizado 3 vezes por turno.","使用：一次近戰風攻擊，擊退1格。
每回合可使用3次。"
ITEM_PIPE_NAME,管子,,Tubería,Tuyau,Rohr,Tubo,Cano,管子
ITEM_PIPE_DESC,使用：一次近戰攻擊，10%幾率造成眩暈。,,Uso: Lanza un ataque cuerpo a cuerpo con un 10 % de probabilidad de infligir aturdimiento.,Utilisation&nbsp;: une attaque au corps à corps avec 10&nbsp;% de chances d'infliger Étourdissement.,"Benutzen: Ein Nahkampfangriff, der mit 10%iger Wahrscheinlichkeit Betäubung verursacht.",Uso: Un attacco corpo a corpo con un 10% di probabilità di infliggere Stordimento.,Uso: um ataque corpo-a-corpo com 10% de chance de aplicar atordoamento.,使用：一次近戰攻擊，10%幾率造成眩暈。
ITEM_PLIERS_NAME,鉗子,,Alicates,Pince,Zange,Pinze,Alicate,鉗子
ITEM_PLIERS_DESC,使用：一次近戰攻擊，造成虛弱3。,,Uso: Lanza un ataque cuerpo a cuerpo que inflige 3 de debilidad.,Utilisation&nbsp;: une attaque au corps à corps qui inflige Vulnérabilité +3.,"Benutzen: Ein Nahkampfangriff, der Schwäche&nbsp;3 verursacht.",Uso: Un attacco corpo a corpo che infligge Debolezza 3.,Uso: um ataque corpo-a-corpo que aplica fraqueza 3.,使用：一次近戰攻擊，造成虛弱3。
ITEM_POGOSTICK_NAME,彈跳杆,,Pogo saltarín,Bâton sauteur,Springstab,Salterello,Bastão de Mola,彈跳杆
ITEM_POGOSTICK_DESC,使用：跳到一個格子並對降落的單位造成傷害。,,Uso: Salta a una casilla e inflige daño a las unidades aplastadas.,Utilisation&nbsp;: vous sautez sur une case et infligez des dégâts aux unités sur lesquelles vous atterrissez.,"Benutzen: Spring auf ein Feld und verursache Schaden bei der Einheit, auf der du landest.",Uso: Salti su una casella e infliggi danno alle unità su cui atterri.,Uso: pule até um espaço e cause dano ao cair em cima de unidades.,使用：跳到一個格子並對降落的單位造成傷害。
ITEM_POISONVIAL_NAME,萊斯毒素,,Toxina,Fiole toxique,Les-Gift,Les Toxin,Les Toxin,萊斯毒素
ITEM_POISONVIAL_DESC,"使用：一次遠程攻擊，造成中毒2。
[s:.7](每場戰鬥可使用一次。)[/s]",,"Uso: Lanza un ataque a distancia que inflige 2 de veneno.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque à distance qui inflige Poison +2.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Fernkampfangriff, der Gift&nbsp;2 verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco a distanza che infligge Veleno 2.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque à distância que aplica veneno 2.
[s:.7](Um uso por batalha.)[/s]","使用：一次遠程攻擊，造成中毒2。
[s:.7](每場戰鬥可使用一次。)[/s]"
ITEM_POLYMORPHREMOTE_NAME,變形遙控器,,Mando polimorfo,Télécommande métamorphique,Polymorph-Fernbedienung,Telecomando Polimorfo,Controle Polimórfico,變形遙控器
ITEM_POLYMORPHREMOTE_DESC,"使用：將非Boss敵人變成同一章節中的另一個隨機敵人。
[s:.7](每場戰鬥可用一次。)[/s]",,"Uso: Transforma a un enemigo que no sea jefe en otro enemigo al azar del mismo capítulo.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: change un ennemi non-boss en un autre ennemi aléatoire du même chapitre.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Verwandelt einen regulären Gegner in einen anderen zufälligen Gegner aus dem gleichen Kapitel.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Trasformi un nemico non boss in un altro nemico casuale dello stesso capitolo.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: transforme um inimigo que não seja um chefe em outro inimigo do mesmo capítulo.
[s:.7](Um uso por batalha.)[/s]","使用：將非Boss敵人變成同一章節中的另一個隨機敵人。
[s:.7](每場戰鬥可用一次。)[/s]"
ITEM_POPCAP_NAME,人口上限,,Chasquibum,Claque-doigt,Kronkorken,Miccetta,Tampinha,人口上限
ITEM_POPCAP_DESC,使用：一次帶有擊退1的投擲攻擊。,,Uso: Lanza un ataque en arco con 1 de retroceso.,Utilisation&nbsp;: une attaque en cloche avec Recul +1.,"Benutzen: Ein Angriff mit Rückstoß&nbsp;1, der Hindernisse ignoriert.",Uso: Un attacco a parabola con Contraccolpo 1.,Uso: um ataque em arco com empurrão 1.,使用：一次帶有擊退1的投擲攻擊。
ITEM_PURPLEMUSHROOM_NAME,紫色蘑菇,,Seta morada,Champi violet,Lila Pilz,Fungo Viola,Cogumelo Roxo,紫色蘑菇
ITEM_PURPLEMUSHROOM_DESC,"使用：一次遠程攻擊，造成混亂2。
[s:.7](每場戰鬥可用一次。)[/s]",,"Uso: Lanza un ataque a distancia que inflige 2 de confusión.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque à distance qui inflige Confusion +2.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Fernkampfangriff, der Verwirrung&nbsp;2 verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco a distanza che infligge Confusione 2.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque à distância que aplica confusão 2.
[s:.7](Um uso por batalha.)[/s]","使用：一次遠程攻擊，造成混亂2。
[s:.7](每場戰鬥可用一次。)[/s]"
ITEM_PUZZLEBOX_NAME,謎題盒,,Caja rompecabezas,Casse-tête,Puzzlebox,Scrigno Segreto,Caixa de Quebra-Cabeça,謎題盒
ITEM_PUZZLEBOX_DESC,"使用：向八個方向發射鉤子，造成流血1並將單位拉向你。
[s:.7](每場戰鬥可用一次。)[/s]",,"Uso: Dispara ganchos en 8 direcciones que infligen 1 de hemorragia y atrae a las unidades.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: tire des crochets dans 8&nbsp;directions, inflige Saignement +1&nbsp;et attire les unités vers vous.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Verschieße Haken in 8 Richtungen, die Blutung&nbsp;1 verursachen und Einheiten an dich heranziehen.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Spari uncini in 8 direzioni che infliggono Sanguinamento 1 e attirano le unità verso di te.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: dispare ganchos em 8 direções que aplicam sangramento 1 e puxam unidades na sua direção.
[s:.7](Um uso por batalha.)[/s]","使用：向八個方向發射鉤子，造成流血1並將單位拉向你。
[s:.7](每場戰鬥可用一次。)[/s]"
ITEM_RAILROADSPIKE_NAME,鐵軌釘,,Clavos de ferrocarril,Clous de voie ferrée,Fetter Nagel,Punte Ferroviarie,Espinhos Ferroviários,鐵軌釘
ITEM_RAILROADSPIKE_DESC,使用：一次遠程攻擊。,,Uso: Lanza un ataque a distancia.,Utilisation&nbsp;: une attaque à distance.,Benutzen: Ein Fernkampfangriff.,Uso: Un attacco a distanza.,Uso: um ataque à distância.,使用：一次遠程攻擊。
ITEM_RAINBOWREMOTE_NAME,彩虹遙控器,,Mando irisado,Télécommande arc-en-ciel,Regenbogenfernbedienung,Telecomando Arcobaleno,Controle Arco-Íris,彩虹遙控器
ITEM_RAINBOWREMOTE_DESC,"使用：施放一個目標隨機法術。
[s:.7](每場戰鬥可用一次。)[/s]",,"Uso: Lanza un hechizo a un objetivo al azar.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: lance un sort aléatoire ciblé.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Wirke einen zufälligen gezielten Zauber.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Lanci un incantesimo casuale mirato.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: lance um encantamento direcionado aleatório.
[s:.7](Um uso por batalha.)[/s]","使用：施放一個目標隨機法術。
[s:.7](每場戰鬥可用一次。)[/s]"
ITEM_RAINSTAFF_NAME,雨之法杖,,Báculo de la lluvia,Sceptre de la pluie,Regenmacher,Bastone della Pioggia,Cajado de Chuva,雨之法杖
